StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,two_choices,three_choices,comp1,comp2,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,ses,ses_8_TEXT,FL_9_DO
1/6/23 14:05,1/6/23 14:10,0,98.202.198.108,100,283,1,1/6/23 14:10,R_OHjxSCkMCGr3G01,,,,,40.5452,-112.2973,anonymous,EN,2,2,2,1,,2,3,1,,3,,49,2,,two_choices
1/6/23 14:08,1/6/23 14:10,0,173.49.206.213,100,135,1,1/6/23 14:10,R_3kBulVdEaZ8OTB1,,,,,40.1809,-75.2156,anonymous,EN,2,2,2,2,,2,1,1,,3,,33,2,,two_choices
1/6/23 14:08,1/6/23 14:10,0,24.17.159.162,100,120,1,1/6/23 14:10,R_3EK0hAYagDHUoW5,,,,,48.7494,-122.4896,anonymous,EN,2,2,2,1,,2,2,2,,3,,32,4,,two_choices
1/6/23 14:07,1/6/23 14:10,0,172.58.128.142,100,219,1,1/6/23 14:10,R_8xp7He2gC3wuyjL,,,,,25.8119,-80.2318,anonymous,EN,2,2,2,,3,3,2,1,,1,,22,1,,three_choices
1/6/23 14:08,1/6/23 14:11,0,107.5.80.182,100,161,1,1/6/23 14:11,R_1kYodBOX8MAioX2,,,,,41.8993,-84.0402,anonymous,EN,2,2,2,,3,2,3,2,,3,,34,4,,three_choices
1/6/23 14:08,1/6/23 14:11,0,73.223.196.37,100,172,1,1/6/23 14:11,R_2TzzaDiugKVWBau,,,,,37.7703,-122.4407,anonymous,EN,2,2,2,2,,2,2,1,,2,,37,4,,two_choices
1/6/23 14:09,1/6/23 14:11,0,76.173.212.151,100,90,1,1/6/23 14:11,R_UtO2qcuwv3WFgqZ,,,,,21.4254,-157.8138,anonymous,EN,2,2,2,1,,3,3,1,,5,,43,4,,two_choices
1/6/23 14:08,1/6/23 14:11,0,73.119.188.67,100,178,1,1/6/23 14:11,R_1GQcbZNmXEO7rj5,,,,,43.0584,-71.4578,anonymous,EN,2,2,2,2,,3,1,2,,3,,68,4,,two_choices
1/6/23 14:11,1/6/23 14:11,0,76.80.31.253,100,3,1,1/6/23 14:11,R_2t0cudf29ILmL0g,,,,,33.8778,-118.2137,anonymous,EN,1,,,,,,,,,,,,,,
1/6/23 14:10,1/6/23 14:11,0,47.189.159.190,100,71,1,1/6/23 14:11,R_1M0yLXAwr3USOfh,,,,,33.0563,-96.7341,anonymous,EN,2,2,2,,3,2,2,1,,3,,38,4,,three_choices
1/6/23 14:08,1/6/23 14:11,0,74.88.75.112,100,188,1,1/6/23 14:11,R_DRUe56LNVBYEWwV,,,,,40.8312,-73.9067,anonymous,EN,2,2,2,,3,3,1,1,,4,,53,3,,three_choices
1/6/23 14:09,1/6/23 14:11,0,47.180.211.149,100,101,1,1/6/23 14:11,R_2dhIe2LM0MUROnT,,,,,34.197,-118.8199,anonymous,EN,2,2,2,,3,2,2,2,,3,,30,5,,three_choices
1/6/23 14:10,1/6/23 14:11,0,174.199.47.169,100,74,1,1/6/23 14:11,R_QmJvnZEWW1eThId,,,,,44.9618,-93.2638,anonymous,EN,2,2,2,,3,2,2,2,,3,,36,3,,three_choices
1/6/23 14:11,1/6/23 14:11,8,76.80.31.253,100,7,1,1/6/23 14:11,R_1IyCAgyMXeRB5rv,,,,,33.8778,-118.2137,anonymous,EN,1,,,,,,,,,,,,,,
1/6/23 14:10,1/6/23 14:11,0,24.125.120.89,100,83,1,1/6/23 14:11,R_1kRN6JJZ2HGRXEZ,,,,,33.852,-84.1152,anonymous,EN,2,2,2,,3,2,2,1,,3,,27,1,,three_choices
1/6/23 14:06,1/6/23 14:11,0,73.101.108.178,100,338,1,1/6/23 14:11,R_21jHkj4T9ehrbdN,,,,,41.2723,-75.8887,anonymous,EN,2,2,2,2,,3,2,1,,4,,23,3,,two_choices
1/6/23 14:09,1/6/23 14:11,0,73.109.65.143,100,155,1,1/6/23 14:11,R_33wBnNQ5VKfs9PB,,,,,47.6451,-122.0425,anonymous,EN,2,2,2,2,,3,3,2,,4,,59,3,,two_choices
1/6/23 14:09,1/6/23 14:12,0,47.196.37.25,100,164,1,1/6/23 14:12,R_2txJO9aSAcxRthV,,,,,27.8502,-82.3097,anonymous,EN,2,2,2,,3,2,3,2,,1,,37,3,,three_choices
1/6/23 14:11,1/6/23 14:12,0,71.191.169.233,100,62,1,1/6/23 14:12,R_1gv7ZBhUCpGpeso,,,,,38.9206,-76.8787,anonymous,EN,2,2,2,1,,2,3,1,,1,,26,3,,two_choices
1/6/23 14:11,1/6/23 14:12,0,75.143.183.250,100,82,1,1/6/23 14:12,R_2aUJV6a1Suh0s6R,,,,,35.7319,-81.7091,anonymous,EN,2,2,2,2,,2,2,2,,1,,25,4,,two_choices
1/6/23 14:11,1/6/23 14:12,0,76.80.31.253,100,63,1,1/6/23 14:12,R_1r8gSmcRaKKjs79,,,,,33.8778,-118.2137,anonymous,EN,2,2,2,,1,3,3,1,,2,,,4,,three_choices
1/6/23 14:11,1/6/23 14:13,0,174.208.164.91,100,101,1,1/6/23 14:13,R_3MtYuGdN2ZThf9q,,,,,37.9186,-121.3132,anonymous,EN,2,2,1,1,,3,1,1,,4,,44,3,,two_choices
1/6/23 14:10,1/6/23 14:13,0,107.216.255.65,100,139,1,1/6/23 14:13,R_SZzrzsBMdpuTDDH,,,,,37.168,-93.3039,anonymous,EN,2,2,2,,3,2,3,2,,3,,65,3,,three_choices
1/6/23 14:12,1/6/23 14:13,0,70.231.125.148,100,79,1,1/6/23 14:13,R_3CUAvumqKZmNvTB,,,,,26.2822,-80.1156,anonymous,EN,2,2,2,1,,2,2,1,,4,,21,4,,two_choices
1/6/23 14:11,1/6/23 14:13,0,172.58.79.207,100,144,1,1/6/23 14:13,R_11bIgPXNxSGchrp,,,,,36.102,-115.1447,anonymous,EN,2,2,2,,3,2,2,1,,1,,29,3,,three_choices
1/6/23 14:12,1/6/23 14:13,0,76.38.252.0,100,64,1,1/6/23 14:13,R_12avj5ckeFKQ1Dx,,,,,42.4444,-76.4926,anonymous,EN,2,2,2,1,,3,2,1,,5,,33,4,,two_choices
1/6/23 14:12,1/6/23 14:13,0,172.56.225.189,100,91,1,1/6/23 14:13,R_2SDlPD4GoD4pIBH,,,,,33.4849,-86.8596,anonymous,EN,2,2,2,1,,2,2,1,,3,,40,4,,two_choices
1/6/23 14:13,1/6/23 14:14,0,65.25.90.80,100,53,1,1/6/23 14:14,R_1q8J9XVjGOS2vEc,,,,,41.3722,-82.1087,anonymous,EN,2,2,2,1,,2,3,1,,3,,38,3,,two_choices
1/6/23 14:11,1/6/23 14:14,0,99.90.48.175,100,162,1,1/6/23 14:14,R_2AR18aCVsW4oKH3,,,,,25.6958,-80.3626,anonymous,EN,2,2,2,,3,2,2,1,,1,,31,4,,three_choices
1/6/23 14:12,1/6/23 14:14,0,107.145.174.52,100,121,1,1/6/23 14:14,R_1feIBHku7MZQbqO,,,,,29.2866,-81.0869,anonymous,EN,2,2,2,,3,2,2,1,,3,,57,4,,three_choices
1/6/23 14:11,1/6/23 14:14,0,74.130.241.146,100,144,1,1/6/23 14:14,R_z7hd2WZMzU0P8dj,,,,,37.019,-86.4537,anonymous,EN,2,2,2,,3,2,2,2,,3,,38,4,,three_choices
1/6/23 14:12,1/6/23 14:14,0,73.144.209.175,100,96,1,1/6/23 14:14,R_2EB1eXL1vPNydkq,,,,,42.8416,-84.5817,anonymous,EN,2,2,2,1,,2,2,2,,2,,24,4,,two_choices
1/6/23 14:13,1/6/23 14:14,0,174.202.1.230,100,95,1,1/6/23 14:14,R_3ER656pv0kMTEws,,,,,21.3571,-157.9258,anonymous,EN,2,2,2,1,,3,2,2,,2,,36,4,,two_choices
1/6/23 14:12,1/6/23 14:14,0,166.216.159.130,100,134,1,1/6/23 14:14,R_1fa4khvHQXT72pk,,,,,39.9651,-83.0307,anonymous,EN,2,2,2,,3,2,3,2,,3,,34,4,,three_choices
1/6/23 14:12,1/6/23 14:14,0,75.185.234.190,100,117,1,1/6/23 14:14,R_3Humv9RUqxGN79q,,,,,40.6869,-81.1869,anonymous,EN,2,2,2,,3,2,3,1,,3,,44,3,,three_choices
1/6/23 14:12,1/6/23 14:14,0,172.58.58.93,100,116,1,1/6/23 14:14,R_2cqNKSTm1Q1TR9l,,,,,39.696,-105.0346,anonymous,EN,2,2,2,1,,1,1,1,,1,,35,1,,two_choices
1/6/23 14:13,1/6/23 14:14,0,73.190.125.225,100,98,1,1/6/23 14:14,R_2CNi4tNgZywzvfo,,,,,45.6073,-122.4147,anonymous,EN,2,2,2,,3,2,1,1,,3,,32,4,,three_choices
1/6/23 14:13,1/6/23 14:14,0,24.187.46.153,100,81,1,1/6/23 14:14,R_r88aIMHMvb01pnP,,,,,41.6919,-73.8642,anonymous,EN,2,2,2,1,,2,2,1,,5,,22,1,,two_choices
1/6/23 14:13,1/6/23 14:15,0,24.254.22.176,100,115,1,1/6/23 14:15,R_33dMSUF5ou5L8VB,,,,,37.2951,-79.987,anonymous,EN,2,2,2,,3,3,3,1,,3,,34,4,,three_choices
1/6/23 14:14,1/6/23 14:15,0,108.3.64.56,100,72,1,1/6/23 14:15,R_1PZgSQH7j3A4YKQ,,,,,40.4295,-80.0152,anonymous,EN,2,2,2,,3,3,2,1,,3,,25,5,,three_choices
1/6/23 14:13,1/6/23 14:15,0,173.172.220.74,100,85,1,1/6/23 14:15,R_31oNpirAxALNO71,,,,,31.8533,-106.4381,anonymous,EN,2,2,2,1,,2,2,2,,4,,26,2,,two_choices
1/6/23 14:13,1/6/23 14:15,0,172.59.65.206,100,133,1,1/6/23 14:15,R_2tmmmqlE6wjSIC1,,,,,30.3478,-81.6493,anonymous,EN,2,2,2,1,,2,2,1,,3,,45,4,,two_choices
1/6/23 14:12,1/6/23 14:15,0,172.59.65.113,100,204,1,1/6/23 14:15,R_233iKufskzodhlS,,,,,30.3478,-81.6493,anonymous,EN,2,2,2,,3,3,3,2,,4,,25,3,,three_choices
1/6/23 14:14,1/6/23 14:15,0,76.221.209.152,100,70,1,1/6/23 14:15,R_3KO7VhAVQXKsI9o,,,,,42.318,-85.1751,anonymous,EN,2,2,2,1,,2,2,4,nonbinary,2,,36,2,,two_choices
1/6/23 14:15,1/6/23 14:16,0,76.33.213.129,100,50,1,1/6/23 14:16,R_21hPJzp4Rmg07UA,,,,,32.9167,-117.0903,anonymous,EN,2,2,2,,3,2,3,1,,2,,24,4,,three_choices
1/6/23 14:06,1/6/23 14:16,0,174.193.82.242,100,595,1,1/6/23 14:16,R_3EG6lPkXmhCmEHh,,,,,36.8919,-76.2325,anonymous,EN,2,2,2,,3,2,1,2,,1,,19,3,,three_choices
1/6/23 14:15,1/6/23 14:16,0,67.162.57.118,100,70,1,1/6/23 14:16,R_25yzLLc1S19f0QH,,,,,42.0648,-87.9356,anonymous,EN,2,2,2,,3,2,2,1,,3,,29,4,,three_choices
1/6/23 14:14,1/6/23 14:16,0,68.40.214.123,100,114,1,1/6/23 14:16,R_1nTKgUcmjsd1rkc,,,,,42.616,-83.925,anonymous,EN,2,2,2,,3,2,1,1,,3,,34,1,,three_choices
1/6/23 14:15,1/6/23 14:16,0,71.56.221.121,100,100,1,1/6/23 14:16,R_27HcK0HTopASEvc,,,,,39.6888,-105.156,anonymous,EN,2,2,2,1,,2,1,1,,3,,24,1,,two_choices
1/6/23 14:10,1/6/23 14:16,0,173.66.154.104,100,402,1,1/6/23 14:16,R_RxkvMT5eEKceCOZ,,,,,38.8263,-77.2111,anonymous,EN,2,2,2,,3,2,3,1,,5,,33,5,,three_choices
1/6/23 14:15,1/6/23 14:16,0,70.226.28.146,100,102,1,1/6/23 14:16,R_2PkaGT8eejXTuiq,,,,,42.1955,-83.4894,anonymous,EN,2,2,2,,3,2,2,3,,3,,28,3,,three_choices
1/6/23 14:13,1/6/23 14:16,0,75.87.119.133,100,183,1,1/6/23 14:16,R_3OQxS5gMQQu6qsx,,,,,27.6961,-97.3999,anonymous,EN,2,2,2,,3,2,3,2,,3,,35,4,,three_choices
1/6/23 14:16,1/6/23 14:16,0,173.163.89.138,100,54,1,1/6/23 14:16,R_3hbUfqgrxuqlgwm,,,,,40.3102,-76.0388,anonymous,EN,2,2,2,2,,2,1,1,,3,,40,3,,two_choices
1/6/23 14:15,1/6/23 14:17,0,72.178.237.52,100,101,1,1/6/23 14:17,R_3EX5Y7F7AQgQ6oW,,,,,30.5154,-97.6689,anonymous,EN,2,2,2,1,,2,3,2,,3,,39,4,,two_choices
1/6/23 14:14,1/6/23 14:17,0,174.236.32.162,100,134,1,1/6/23 14:17,R_2Yb30Z18q9Bqv0C,,,,,42.683,-83.388,anonymous,EN,2,2,2,1,,2,2,1,,3,,28,3,,two_choices
1/6/23 14:15,1/6/23 14:17,0,174.203.67.182,100,130,1,1/6/23 14:17,R_DFQqhkpEXjg7nRD,,,,,30.4509,-91.1563,anonymous,EN,2,2,2,,3,2,3,1,,1,,31,5,,three_choices
1/6/23 14:15,1/6/23 14:17,0,24.18.54.105,100,121,1,1/6/23 14:17,R_3nO5ojBUMC2M4WP,,,,,47.7506,-122.21,anonymous,EN,2,2,2,1,,2,2,1,,3,,30,4,,two_choices
1/6/23 14:15,1/6/23 14:17,0,75.136.138.206,100,94,1,1/6/23 14:17,R_26m1XzUbq7d4oSR,,,,,34.5251,-82.6307,anonymous,EN,2,2,2,1,,2,2,2,,2,,42,4,,two_choices
1/6/23 14:16,1/6/23 14:17,0,108.67.26.53,100,64,1,1/6/23 14:17,R_1r9yexq67vvkjto,,,,,35.5774,-97.6412,anonymous,EN,2,2,2,,3,2,2,1,,3,,40,3,,three_choices
1/6/23 14:15,1/6/23 14:17,0,35.140.40.34,100,159,1,1/6/23 14:17,R_s6CAGDwX4aKljbj,,,,,27.543,-82.5602,anonymous,EN,2,2,2,2,,2,2,2,,3,,93,4,,two_choices
1/6/23 14:16,1/6/23 14:18,0,73.230.108.211,100,101,1,1/6/23 14:18,R_2Epcokc1W0MrQJv,,,,,39.8307,-77.2177,anonymous,EN,2,2,2,1,,2,2,1,,3,,33,1,,two_choices
1/6/23 14:16,1/6/23 14:18,0,47.200.189.26,100,79,1,1/6/23 14:18,R_2ErTcWfg9I6uIOH,,,,,27.96,-82.4614,anonymous,EN,2,2,2,1,,3,3,1,,3,,33,4,,two_choices
1/6/23 14:17,1/6/23 14:18,0,174.207.231.164,100,75,1,1/6/23 14:18,R_1rJNoKyAilgK8sh,,,,,39.6062,-84.1695,anonymous,EN,2,2,2,,3,2,1,2,,3,,28,4,,three_choices
1/6/23 14:16,1/6/23 14:18,0,67.160.102.230,100,121,1,1/6/23 14:18,R_2wEppmVLJSZuwt3,,,,,47.2562,-122.4375,anonymous,EN,2,2,2,1,,3,2,2,,3,,33,4,,two_choices
1/6/23 14:15,1/6/23 14:18,0,75.58.125.22,100,168,1,1/6/23 14:18,R_3k04lvrtGrmLie3,,,,,38.3467,-121.9519,anonymous,EN,2,2,2,2,,2,2,2,,5,,28,4,,two_choices
1/6/23 14:17,1/6/23 14:18,0,172.56.121.248,100,77,1,1/6/23 14:18,R_1DTEjgUtd1zdYMe,,,,,34.1794,-118.4313,anonymous,EN,2,2,2,1,,2,3,1,,3,,33,4,,two_choices
1/6/23 14:16,1/6/23 14:18,0,138.43.144.47,100,119,1,1/6/23 14:18,R_3GCkQpwcdqFTeKZ,,,,,36.6815,-84.3973,anonymous,EN,2,2,2,,3,2,2,1,,3,,36,3,,three_choices
1/6/23 14:16,1/6/23 14:18,0,172.58.206.239,100,150,1,1/6/23 14:18,R_1FKa1xgaU0024rF,,,,,40.0149,-75.1439,anonymous,EN,2,2,2,,3,3,3,1,,3,,19,3,,three_choices
1/6/23 14:17,1/6/23 14:18,0,66.196.15.87,100,97,1,1/6/23 14:18,R_vVaDBSsUQdCZEoV,,,,,31.5822,-97.1768,anonymous,EN,2,2,1,1,,2,3,1,,4,,50,3,,two_choices
1/6/23 14:15,1/6/23 14:18,0,70.59.232.83,100,220,1,1/6/23 14:18,R_3DwnmF7BX2et7HR,,,,,33.3813,-111.6409,anonymous,EN,2,2,2,,3,2,2,2,,3,,2,2,,three_choices
1/6/23 14:16,1/6/23 14:18,0,172.58.45.212,100,124,1,1/6/23 14:18,R_3Lh7ATnS3dVsTgU,,,,,47.6034,-122.3414,anonymous,EN,2,2,2,,3,2,3,1,,3,,45,3,,three_choices
1/6/23 14:17,1/6/23 14:19,0,108.7.195.48,100,72,1,1/6/23 14:19,R_1gGiAcR8QWweN2r,,,,,42.3935,-71.1836,anonymous,EN,2,2,2,,3,3,3,2,,3,,24,4,,three_choices
1/6/23 14:17,1/6/23 14:19,0,100.6.8.53,100,94,1,1/6/23 14:19,R_30c2G56K4CalCY9,,,,,40.3767,-79.8112,anonymous,EN,2,2,2,1,,2,2,2,,3,,60,4,,two_choices
1/6/23 14:17,1/6/23 14:19,0,71.236.143.184,100,108,1,1/6/23 14:19,R_2wsjED4B0Tisek5,,,,,45.6514,-122.6604,anonymous,EN,2,2,2,1,,3,3,2,,3,,37,3,,two_choices
1/6/23 14:17,1/6/23 14:19,0,47.230.80.121,100,69,1,1/6/23 14:19,R_2Qgk7PpmwuABgN3,,,,,40.8171,-73.9392,anonymous,EN,2,2,2,1,,2,2,1,,3,,23,4,,two_choices
1/6/23 14:18,1/6/23 14:19,0,74.72.128.200,100,71,1,1/6/23 14:19,R_22XkqjoRm5vmrzt,,,,,40.8,-73.9763,anonymous,EN,2,2,2,,3,3,1,1,,3,,25,4,,three_choices
1/6/23 14:17,1/6/23 14:19,0,98.150.124.81,100,110,1,1/6/23 14:19,R_UG7smOS9XvM3LLr,,,,,33.6719,-116.3032,anonymous,EN,2,2,2,,1,2,1,2,,4,,35,4,,three_choices
1/6/23 14:16,1/6/23 14:19,0,97.114.8.51,100,162,1,1/6/23 14:19,R_1ig7C7RYaLhOFrQ,,,,,34.9464,-92.0322,anonymous,EN,2,2,2,,3,3,3,1,,1,,34,1,,three_choices
1/6/23 14:17,1/6/23 14:19,0,67.185.168.56,100,96,1,1/6/23 14:19,R_2ATfx92efzLuW2N,,,,,47.7345,-117.447,anonymous,EN,2,2,2,1,,2,2,1,,3,,47,4,,two_choices
1/6/23 14:17,1/6/23 14:19,0,76.91.18.237,100,116,1,1/6/23 14:19,R_3rU5HQye9Vxdx4c,,,,,34.029,-118.4005,anonymous,EN,2,2,2,1,,2,2,2,,1,,34,5,,two_choices
1/6/23 14:18,1/6/23 14:20,0,98.230.0.250,100,72,1,1/6/23 14:20,R_10N8c08vyflCTGp,,,,,30.4908,-84.3158,anonymous,EN,2,2,2,1,,2,2,2,,4,,33,1,,two_choices
1/6/23 14:18,1/6/23 14:20,0,174.44.64.129,100,112,1,1/6/23 14:20,R_306x1gzJWOKcVWg,,,,,40.6221,-73.981,anonymous,EN,2,2,2,,3,3,2,1,,2,,28,4,,three_choices
1/6/23 14:15,1/6/23 14:20,0,72.182.149.156,100,301,1,1/6/23 14:20,R_3MMTkynJjr6DGkr,,,,,33.8654,-98.5252,anonymous,EN,2,2,2,,1,2,2,1,,3,,28,1,,three_choices
1/6/23 14:18,1/6/23 14:20,0,68.14.227.219,100,81,1,1/6/23 14:20,R_265QcLd8oZEdzUf,,,,,33.4306,-111.9256,anonymous,EN,2,2,2,,3,2,2,2,,3,,29,4,,three_choices
1/6/23 14:17,1/6/23 14:20,0,173.20.103.158,100,140,1,1/6/23 14:20,R_1rGsgv8DVgx8fxY,,,,,42.0228,-91.6572,anonymous,EN,2,2,1,,3,3,3,1,,1,,27,3,,three_choices
1/6/23 14:19,1/6/23 14:20,0,162.84.169.105,100,19,1,1/6/23 14:20,R_RPrn0xbGxvGa0Ap,,,,,40.6221,-73.981,anonymous,EN,1,,,,,,,,,,,,,,
1/6/23 14:19,1/6/23 14:20,0,98.180.242.12,100,66,1,1/6/23 14:20,R_UPI49W58IIHdfPz,,,,,29.1995,-82.0858,anonymous,EN,2,2,2,,3,2,3,1,,2,,22,3,,three_choices
1/6/23 14:17,1/6/23 14:20,0,76.139.129.26,100,186,1,1/6/23 14:20,R_yyAVdqaDAzEKT61,,,,,42.7069,-84.4138,anonymous,EN,2,2,2,,1,2,3,1,,3,,52,3,,three_choices
1/6/23 14:18,1/6/23 14:20,0,108.24.169.47,100,125,1,1/6/23 14:20,R_3RyKv0BmQGRKKCU,,,,,39.9053,-75.0023,anonymous,EN,2,2,2,,3,2,2,1,,3,,32,4,,three_choices
1/6/23 14:18,1/6/23 14:20,0,216.115.136.23,100,118,1,1/6/23 14:20,R_1CkaXZPaZMGTm3L,,,,,30.3064,-90.9427,anonymous,EN,2,2,2,1,,2,3,2,,3,,24,1,,two_choices
1/6/23 14:19,1/6/23 14:20,0,35.141.56.187,100,106,1,1/6/23 14:20,R_3fwT14Spxc6cLGf,,,,,29.0422,-81.2863,anonymous,EN,2,2,2,,3,2,3,1,,3,,47,4,,three_choices
1/6/23 14:18,1/6/23 14:21,0,148.59.44.2,100,144,1,1/6/23 14:21,R_1ogWFqPVaUMg8oX,,,,,42.7355,-89.0405,anonymous,EN,2,2,2,1,,2,2,2,,3,,42,4,,two_choices
1/6/23 14:19,1/6/23 14:21,0,47.153.246.36,100,94,1,1/6/23 14:21,R_5mN9kn6ludGBGZX,,,,,34.4802,-117.4093,anonymous,EN,2,2,2,,3,2,2,2,,3,,57,3,,three_choices
1/6/23 14:19,1/6/23 14:21,0,97.101.178.111,100,107,1,1/6/23 14:21,R_3oL0WGqZsjhrAgt,,,,,28.6524,-81.4897,anonymous,EN,2,2,2,1,,3,2,1,,3,,54,4,,two_choices
1/6/23 14:19,1/6/23 14:21,0,47.14.128.62,100,132,1,1/6/23 14:21,R_3dWDIZVFNq7wG4r,,,,,42.1753,-71.6017,anonymous,EN,2,2,2,1,,2,2,1,,3,,34,1,,two_choices
1/6/23 14:20,1/6/23 14:21,0,172.58.155.20,100,66,1,1/6/23 14:21,R_1gdQbPbnr0cO6kW,,,,,35.2296,-80.843,anonymous,EN,1,,,,,,,,,,,,,,
1/6/23 14:20,1/6/23 14:21,0,75.38.145.144,100,79,1,1/6/23 14:21,R_3iEeiUZJcSMcCJM,,,,,42.2022,-83.1992,anonymous,EN,2,2,2,2,,2,2,1,,3,,30,1,,two_choices
1/6/23 14:19,1/6/23 14:21,0,73.202.123.171,100,98,1,1/6/23 14:21,R_etXyv8iZwJUSLFD,,,,,38.4116,-122.7332,anonymous,EN,2,2,2,1,,2,3,1,,3,,48,3,,two_choices
1/6/23 14:20,1/6/23 14:21,0,173.23.42.244,100,90,1,1/6/23 14:21,R_1gMjoSWApmoCZTp,,,,,42.0979,-89.0838,anonymous,EN,2,2,2,,3,2,1,2,,5,,43,2,,three_choices
1/6/23 14:19,1/6/23 14:21,0,99.154.0.189,100,120,1,1/6/23 14:21,R_2D6PJvq6fc5H3B6,,,,,29.3582,-98.429,anonymous,EN,2,2,2,,1,2,2,2,,1,,19,1,,three_choices
1/6/23 14:20,1/6/23 14:21,0,24.237.158.245,100,86,1,1/6/23 14:21,R_3EW2oJbZKlBcvfZ,,,,,61.2115,-149.8736,anonymous,EN,2,2,2,2,,2,2,1,,6,Alaska native/ white,34,4,,two_choices
1/6/23 14:20,1/6/23 14:21,0,72.65.17.82,100,77,1,1/6/23 14:21,R_3R8SIoDORYKKbKi,,,,,42.9685,-78.7492,anonymous,EN,2,2,2,,3,2,2,2,,3,,24,4,,three_choices
1/6/23 14:20,1/6/23 14:22,0,71.197.183.61,100,78,1,1/6/23 14:22,R_3R4M8PTtgUzCN0B,,,,,47.6859,-122.2994,anonymous,EN,2,2,2,2,,2,3,1,,3,,22,3,,two_choices
1/6/23 14:15,1/6/23 14:22,0,172.58.174.255,100,370,1,1/6/23 14:22,R_wLxcAmUpYMxsN0d,,,,,28.53,-81.4057,anonymous,EN,2,2,2,1,,2,2,1,,4,,21,1,,two_choices
1/6/23 14:18,1/6/23 14:22,0,67.233.91.199,100,221,1,1/6/23 14:22,R_1rihxBSHCgc9DA8,,,,,28.5274,-81.6012,anonymous,EN,2,2,2,,3,2,2,1,,3,,50,3,,three_choices
1/6/23 14:20,1/6/23 14:22,0,98.115.238.220,100,88,1,1/6/23 14:22,R_2qy0PD4VFtWv7Ra,,,,,39.9776,-75.3099,anonymous,EN,2,2,2,,3,2,2,1,,3,,34,1,,three_choices
1/6/23 14:20,1/6/23 14:22,0,76.187.167.223,100,147,1,1/6/23 14:22,R_0dNnpdJwOYMsXmx,,,,,32.9103,-96.7283,anonymous,EN,2,2,2,2,,2,2,2,,3,,42,5,,two_choices
1/6/23 14:19,1/6/23 14:22,0,24.189.158.32,100,205,1,1/6/23 14:22,R_20NWh1zaJ0yww6S,,,,,40.9241,-74.514,anonymous,EN,2,2,2,,3,3,1,1,,1,,58,4,,three_choices
1/6/23 14:20,1/6/23 14:22,0,172.56.241.4,100,101,1,1/6/23 14:22,R_1gRCCXlUrXvryd1,,,,,32.7405,-117.0935,anonymous,EN,2,2,2,1,,2,2,2,,5,,24,4,,two_choices
1/6/23 14:21,1/6/23 14:22,0,172.58.243.10,100,93,1,1/6/23 14:22,R_3CJKDaO9FbF1tCH,,,,,39.0462,-77.1195,anonymous,EN,2,2,2,,3,3,2,2,,3,,36,1,,three_choices
1/6/23 14:20,1/6/23 14:22,0,24.243.106.181,100,152,1,1/6/23 14:22,R_OI4jlg4BgCSkpHP,,,,,26.2516,-98.2271,anonymous,EN,2,2,2,,3,2,2,2,,4,,28,1,,three_choices
1/6/23 14:21,1/6/23 14:22,0,24.249.165.174,100,111,1,1/6/23 14:22,R_ZL6ZXQN4I9Yf0OZ,,,,,33.7529,-112.0893,anonymous,EN,2,2,2,2,,2,3,1,,3,,35,5,,two_choices
1/6/23 14:21,1/6/23 14:23,0,72.188.68.239,100,106,1,1/6/23 14:23,R_1QhbGDDbZjl6aMp,,,,,28.4113,-81.7812,anonymous,EN,2,2,2,,3,2,2,2,,2,,19,3,,three_choices
1/6/23 14:21,1/6/23 14:23,0,172.58.141.4,100,72,1,1/6/23 14:23,R_3GBNfL7pm9Ppsrv,,,,,41.8986,-87.738,anonymous,EN,2,2,2,,3,2,2,2,,3,,42,3,,three_choices
1/6/23 14:18,1/6/23 14:23,0,172.56.51.144,100,262,1,1/6/23 14:23,R_3MSgAXK1LQkdDqX,,,,,29.7925,-95.3673,anonymous,EN,2,2,2,1,,2,2,2,,3,,39,4,,two_choices
1/6/23 14:21,1/6/23 14:23,0,99.99.31.31,100,81,1,1/6/23 14:23,R_1FmknvOFzaVw5la,,,,,39.8655,-86.122,anonymous,EN,2,2,2,,3,3,3,1,,3,,26,5,,three_choices
1/6/23 14:22,1/6/23 14:23,0,71.222.66.168,100,78,1,1/6/23 14:23,R_1IfPVgnOnRNBYgS,,,,,36.0861,-115.2541,anonymous,EN,2,2,2,,3,2,3,1,,2,,,3,,three_choices
1/6/23 14:22,1/6/23 14:23,0,157.131.124.62,100,66,1,1/6/23 14:23,R_33m9cpp1rOgFu6w,,,,,37.7562,-122.4866,anonymous,EN,2,2,2,1,,2,2,2,,2,,24,4,,two_choices
1/6/23 14:21,1/6/23 14:23,0,24.155.152.251,100,124,1,1/6/23 14:23,R_3kps0e1RgLW7Dfz,,,,,31.8859,-102.352,anonymous,EN,2,2,2,2,,2,2,2,,3,,58,5,,two_choices
1/6/23 14:20,1/6/23 14:23,0,75.183.8.156,100,184,1,1/6/23 14:23,R_3nOzz9IgdmF8f8X,,,,,36.0682,-80.2928,anonymous,EN,2,2,2,1,,2,2,1,,1,,27,1,,two_choices
