StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,av_untempted,av_tempted,comp1,comp2,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,ses,ses_8_TEXT,FL_9_DO
8/20/21 17:57,8/20/21 17:58,0,75.118.207.88,100,38,1,8/20/21 17:58,R_2aQ4xEdNWZyPbux,,,,,39.90719604,-82.75530243,anonymous,EN,2,1,2,,,,,,,,,,,,
8/20/21 17:57,8/20/21 17:59,0,206.166.209.40,100,109,1,8/20/21 17:59,R_2zhxAB6nyNPW3y2,,,,,35.06419373,-101.9742966,anonymous,EN,2,2,2,,2,3,2,2,,3,,44,4,,AV_tempted
8/20/21 17:55,8/20/21 17:59,0,216.211.157.80,100,233,1,8/20/21 17:59,R_0Vz23wMr2u6udLH,,,,,37.92269897,-83.26100159,anonymous,EN,2,2,2,,2,2,2,2,,3,,38,4,,AV_tempted
8/20/21 17:59,8/20/21 18:01,0,76.89.231.26,100,124,1,8/20/21 18:01,R_2DYWJsOt6Ch9wME,,,,,34.07159424,-118.0111008,anonymous,EN,2,2,2,,2,2,2,2,,2,,28,3,,AV_tempted
8/20/21 18:03,8/20/21 18:05,0,129.71.215.161,100,102,1,8/20/21 18:05,R_ekxAjHjN4k5iKNr,,,,,38.41419983,-81.7582016,anonymous,EN,2,2,2,,2,3,1,1,,3,,50,4,,AV_tempted
8/20/21 18:03,8/20/21 18:05,0,73.18.116.223,100,113,1,8/20/21 18:05,R_W7H6wcL2qrpAg6J,,,,,42.79049683,-83.61270142,anonymous,EN,2,2,2,2,,2,1,1,,3,,42,1,,AV_untempted
8/20/21 18:05,8/20/21 18:05,0,73.78.36.80,100,23,1,8/20/21 18:05,R_UGeXB1D1lOuNPbz,,,,,39.8690033,-104.9766998,anonymous,EN,2,2,1,,,,,,,,,,,,
8/20/21 18:04,8/20/21 18:06,0,75.177.134.71,100,136,1,8/20/21 18:06,R_2CkLgNxCjUdgAuW,,,,,35.71780396,-78.84279633,anonymous,EN,2,2,2,1,,3,3,1,,3,,51,5,,AV_untempted
8/20/21 18:05,8/20/21 18:07,0,74.83.18.207,100,85,1,8/20/21 18:07,R_2t5LysjLlAljfS8,,,,,39.19369507,-84.73400116,anonymous,EN,2,2,2,,1,1,2,1,,3,,46,4,,AV_tempted
8/20/21 18:04,8/20/21 18:07,0,148.78.240.30,100,204,1,8/20/21 18:07,R_3ilN3vngVQyMKVU,,,,,36.04960632,-95.88580322,anonymous,EN,2,2,2,2,,2,1,2,,1,,42,4,,AV_untempted
8/20/21 18:06,8/20/21 18:08,0,191.96.227.75,100,125,1,8/20/21 18:08,R_26nghh5nIiho2QV,,,,,40.71229553,-74.00679779,anonymous,EN,2,2,2,,1,3,2,1,,3,,51,4,,AV_tempted
8/20/21 18:06,8/20/21 18:08,0,104.5.21.103,100,136,1,8/20/21 18:08,R_1mykHoQw1qqxcxe,,,,,41.62269592,-86.24520111,anonymous,EN,2,2,2,1,,2,1,2,,3,,43,5,,AV_untempted
8/20/21 18:06,8/20/21 18:10,0,67.63.94.123,100,183,1,8/20/21 18:10,R_eRp2bpHUMwDzROF,,,,,35.32780457,-83.78330231,anonymous,EN,2,2,2,,1,2,2,2,,3,,29,3,,AV_tempted
8/20/21 18:07,8/20/21 18:10,0,24.35.100.218,100,179,1,8/20/21 18:10,R_21acDtT6Z5o1q9K,,,,,39.165802,-76.63819885,anonymous,EN,2,2,2,,2,2,3,2,,3,,59,5,,AV_tempted
8/20/21 18:05,8/20/21 18:11,0,76.229.133.78,100,336,1,8/20/21 18:11,R_067AjZDq8yXfOb7,,,,,33.76570129,-84.29509735,anonymous,EN,2,2,2,2,,2,1,1,,3,,48,3,,AV_untempted
8/20/21 18:11,8/20/21 18:12,0,72.169.80.119,100,86,1,8/20/21 18:12,R_3ncSFoWlBnKDlhk,,,,,32.7796936,-96.80220032,anonymous,EN,2,2,2,,2,2,3,1,,3,,44,3,,AV_tempted
8/20/21 18:12,8/20/21 18:13,0,67.160.231.240,100,5,1,8/20/21 18:13,R_3JlDHf7duDN5rsR,,,,,37.95770264,-122.0756989,anonymous,EN,1,,,,,,,,,,,,,,
8/20/21 18:11,8/20/21 18:13,0,165.225.10.252,100,103,1,8/20/21 18:13,R_UxT9iUW8mVctFiV,,,,,39.75010681,-104.995697,anonymous,EN,2,2,2,1,,2,1,1,,3,,42,4,,AV_untempted
8/20/21 18:13,8/20/21 18:14,0,67.160.231.240,100,86,1,8/20/21 18:14,R_3k5hF3NomQIvJTL,,,,,37.95770264,-122.0756989,anonymous,EN,2,2,2,2,,3,3,1,,2,,31,4,,AV_untempted
8/20/21 18:13,8/20/21 18:14,0,170.48.19.246,100,92,1,8/20/21 18:14,R_TpA7TWOb3DXq34J,,,,,37.75100708,-97.8219986,anonymous,EN,2,2,2,,1,3,2,1,,3,,35,3,,AV_tempted
8/20/21 18:14,8/20/21 18:15,0,68.188.223.219,100,104,1,8/20/21 18:15,R_25X6lSsNMgY46ty,,,,,43.69270325,-85.47810364,anonymous,EN,2,2,2,1,,2,1,1,,3,,49,4,,AV_untempted
8/20/21 18:16,8/20/21 18:17,0,76.247.21.154,100,49,1,8/20/21 18:17,R_2dmaoV2Ajfdtlii,,,,,33.1177063,-96.67910004,anonymous,EN,2,2,2,,1,2,2,2,,3,,25,4,,AV_tempted
8/20/21 18:16,8/20/21 18:17,0,73.96.75.75,100,85,1,8/20/21 18:17,R_1C1ReEdSlIOKVPd,,,,,44.0196991,-123.1007996,anonymous,EN,2,2,2,1,,1,1,1,,1,,45,5,,AV_untempted
8/20/21 17:57,8/20/21 18:17,0,65.102.100.87,100,1229,1,8/20/21 18:17,R_1Qne4y3umR580ec,,,,,35.18710327,-106.6659012,anonymous,EN,2,2,2,1,,2,1,2,,4,,44,4,,AV_untempted
8/20/21 18:16,8/20/21 18:17,0,35.141.5.225,100,115,1,8/20/21 18:17,R_3lshk5bZjZvtk1X,,,,,28.52740479,-81.60119629,anonymous,EN,2,2,2,,1,3,2,1,,3,,23,3,,AV_tempted
8/20/21 18:21,8/20/21 18:23,0,72.218.37.198,100,119,1,8/20/21 18:23,R_2AYljdtdv9UXX8U,,,,,37.55299377,-77.07420349,anonymous,EN,2,2,2,,2,2,2,2,,3,,42,4,,AV_tempted
8/20/21 18:20,8/20/21 18:25,0,67.222.244.176,100,248,1,8/20/21 18:25,R_BKcAmRMbMIrOk8h,,,,,33.91319275,-81.45980072,anonymous,EN,2,2,2,2,,2,1,2,,1,,49,4,,AV_untempted
8/20/21 18:27,8/20/21 18:30,0,192.145.80.6,100,142,1,8/20/21 18:30,R_3dXI9rPI1iDxf8v,,,,,34.05439758,-118.2440033,anonymous,EN,2,2,2,2,,2,3,1,,3,,27,4,,AV_untempted
8/20/21 18:32,8/20/21 18:34,0,76.123.1.174,100,109,1,8/20/21 18:34,R_3kBcNFgE9YdZCj2,,,,,38.40390015,-78.63079834,anonymous,EN,2,2,2,,2,3,3,2,,3,,45,1,,AV_tempted
8/20/21 18:33,8/20/21 18:35,0,184.170.166.18,100,110,1,8/20/21 18:35,R_11aRACfeQ4PjFqT,,,,,40.03460693,-86.90699768,anonymous,EN,2,2,2,1,,2,1,1,,3,,39,4,,AV_untempted
8/20/21 18:36,8/20/21 18:37,0,24.97.81.106,100,62,1,8/20/21 18:38,R_UXfpijIYtx8fy37,,,,,43.08009338,-77.63420105,anonymous,EN,2,2,2,2,,3,1,2,,3,,29,4,,AV_untempted
8/20/21 18:36,8/20/21 18:38,0,73.162.197.18,100,105,1,8/20/21 18:38,R_1mmYsVVQRjQD3ax,,,,,37.76420593,-122.3992996,anonymous,EN,2,2,2,,2,2,1,2,,5,,33,5,,AV_tempted
8/20/21 18:38,8/20/21 18:40,0,172.4.64.81,100,138,1,8/20/21 18:40,R_1NwYK0vQGTMiixQ,,,,,29.59809875,-95.11450195,anonymous,EN,2,2,2,,2,3,3,2,,4,,35,3,,AV_tempted
8/20/21 18:38,8/20/21 18:40,0,72.187.51.147,100,144,1,8/20/21 18:40,R_3EKd2rZVhZVKi0i,,,,,28.06990051,-81.81069946,anonymous,EN,2,2,2,2,,2,1,2,,3,,42,4,,AV_untempted
8/20/21 18:40,8/20/21 18:41,0,24.18.232.13,100,8,1,8/20/21 18:41,R_32Rg1NVu6eqUJFT,,,,,47.6631012,-122.3029022,anonymous,EN,1,,,,,,,,,,,,,,
8/20/21 18:41,8/20/21 18:42,0,97.71.157.138,100,91,1,8/20/21 18:42,R_ur0UVK6KdefuAP7,,,,,28.26939392,-81.47419739,anonymous,EN,2,2,2,1,,2,1,2,,3,,52,1,,AV_untempted
8/20/21 18:42,8/20/21 18:43,0,97.103.141.89,100,52,1,8/20/21 18:43,R_3FV5zYtns0CDiZT,,,,,28.14039612,-80.65139771,anonymous,EN,1,,,,,,,,,,,,,,
8/20/21 18:42,8/20/21 18:44,0,73.220.69.192,100,164,1,8/20/21 18:44,R_1dyKBw12TWBJPvT,,,,,36.75390625,-119.7084961,anonymous,EN,2,2,2,,1,2,2,4,transgender woman,3,,30,3,,AV_tempted
8/20/21 18:41,8/20/21 18:45,0,172.58.171.229,100,223,1,8/20/21 18:45,R_1FMbtAsPMJysDC5,,,,,28.52999878,-81.40570068,anonymous,EN,2,2,2,1,,2,1,3,,3,,28,4,,AV_untempted
8/20/21 18:45,8/20/21 18:47,0,96.64.208.145,100,92,1,8/20/21 18:47,R_3HLxwmQIQ8voZSV,,,,,37.98449707,-122.135498,anonymous,EN,2,2,2,,2,2,1,1,,2,,30,4,,AV_tempted
8/20/21 18:46,8/20/21 18:47,0,73.225.98.75,100,49,1,8/20/21 18:47,R_29ghRkEAfP8ukSc,,,,,47.26660156,-122.0341949,anonymous,EN,2,2,2,2,,2,3,2,,3,,27,1,,AV_untempted
8/20/21 18:46,8/20/21 18:48,0,97.103.141.89,100,122,1,8/20/21 18:48,R_27NK88A5BKxLQ15,,,,,28.14039612,-80.65139771,anonymous,EN,2,2,2,,1,2,3,1,,3,,40,4,,AV_tempted
8/20/21 18:48,8/20/21 18:50,0,99.8.5.204,100,113,1,8/20/21 18:50,R_1LA1xb9WeL1p61P,,,,,34.09150696,-118.1306992,anonymous,EN,2,2,2,1,,2,1,1,,5,,48,4,,AV_untempted
8/20/21 18:50,8/20/21 18:52,0,74.111.97.197,100,76,1,8/20/21 18:52,R_2Pj17l3soRnvhDB,,,,,40.43240356,-79.92469788,anonymous,EN,2,2,2,2,,3,1,2,,3,,32,7,,AV_untempted
8/20/21 18:54,8/20/21 18:55,0,208.81.216.8,100,67,1,8/20/21 18:55,R_1QsJMZyfnfHd9Gd,,,,,39.105896,-84.50469971,anonymous,EN,2,2,2,,1,2,3,2,,3,,32,4,,AV_tempted
8/20/21 18:55,8/20/21 18:58,0,163.116.139.118,100,225,1,8/20/21 18:58,R_yPWDp59bef2VJKx,,,,,33.44749451,-112.0866013,anonymous,EN,2,2,2,1,,3,3,1,,3,,26,5,,AV_untempted
8/20/21 19:01,8/20/21 19:02,0,73.69.185.253,100,68,1,8/20/21 19:02,R_DBSy8sqpAv6qhwZ,,,,,41.37640381,-72.45400238,anonymous,EN,2,2,2,,2,2,1,2,,4,,40,4,,AV_tempted
8/20/21 19:01,8/20/21 19:03,0,98.115.67.178,100,149,1,8/20/21 19:03,R_3PzznBXiZGvzV53,,,,,40.08250427,-75.30439758,anonymous,EN,2,2,2,2,,3,1,1,,3,,31,4,,AV_untempted
8/20/21 19:03,8/20/21 19:04,0,65.215.57.227,100,77,1,8/20/21 19:04,R_2ZULTxcE8Yjh0aL,,,,,40.76210022,-73.9516983,anonymous,EN,2,2,2,1,,1,2,2,,1,,54,5,,AV_untempted
8/20/21 19:05,8/20/21 19:07,0,75.174.161.244,100,119,1,8/20/21 19:07,R_1hEi143boK3qAY7,,,,,43.57800293,-116.2953949,anonymous,EN,2,2,2,1,,2,1,1,,3,,45,4,,AV_untempted
8/20/21 19:00,8/20/21 19:07,0,107.195.176.234,100,399,1,8/20/21 19:07,R_2e842PQ6ZbmX6ah,,,,,36.42669678,-89.69909668,anonymous,EN,2,2,1,,,,,,,,,,,,
8/20/21 19:07,8/20/21 19:08,0,130.184.252.9,100,62,1,8/20/21 19:08,R_2uU7vtfn79JjcvJ,,,,,36.05569458,-94.15670013,anonymous,EN,2,2,2,,1,3,2,2,,3,,36,6,,AV_tempted
8/20/21 19:08,8/20/21 19:11,0,24.164.190.207,100,172,1,8/20/21 19:11,R_20Z0zDbLwnszaio,,,,,40.67999268,-73.77500153,anonymous,EN,2,2,2,,1,2,2,2,,5,,35,4,,AV_tempted
8/20/21 19:17,8/20/21 19:18,0,45.21.24.30,100,104,1,8/20/21 19:18,R_1QobddNhV694eUo,,,,,35.09989929,-81.70559692,anonymous,EN,2,2,2,1,,3,1,2,,3,,50,4,,AV_untempted
8/20/21 19:16,8/20/21 19:19,0,168.149.151.66,100,171,1,8/20/21 19:19,R_22JjfuD9TEl4q5x,,,,,40.73649597,-74.00550079,anonymous,EN,2,2,2,,2,3,3,2,,2,,40,4,,AV_tempted
8/20/21 19:17,8/20/21 19:20,0,68.196.25.41,100,146,1,8/20/21 19:20,R_1Hiwic3ZgmZeoEE,,,,,40.98640442,-74.11119843,anonymous,EN,2,2,2,1,,2,1,2,,3,,58,4,,AV_untempted
8/20/21 19:21,8/20/21 19:22,0,174.126.246.98,100,59,1,8/20/21 19:22,R_1dE8D7xRHYnWaBk,,,,,33.54969788,-88.48719788,anonymous,EN,2,2,2,,2,3,3,2,,1,,24,3,,AV_tempted
8/20/21 19:23,8/20/21 19:24,0,24.211.210.47,100,91,1,8/20/21 19:24,R_1CfI2UvZtT0Xf6I,,,,,36.05580139,-78.26119995,anonymous,EN,2,2,2,2,,3,2,1,,3,,39,3,,AV_untempted
8/20/21 19:26,8/20/21 19:27,0,70.190.143.225,100,85,1,8/20/21 19:27,R_3OiDikCpHztGMGc,,,,,33.50379944,-112.0252991,anonymous,EN,2,2,2,,2,2,3,1,,3,,39,4,,AV_tempted
8/20/21 19:27,8/20/21 19:28,0,173.53.119.55,100,107,1,8/20/21 19:28,R_2uJMcBkZgnGxefS,,,,,37.58050537,-77.52089691,anonymous,EN,2,2,2,,2,3,3,2,,3,,46,5,,AV_tempted
8/20/21 19:31,8/20/21 19:35,0,209.160.145.114,100,218,1,8/20/21 19:35,R_2AHjyLbQYxxZGBd,,,,,42.28779602,-71.35870361,anonymous,EN,2,2,2,1,,2,1,2,,2,,22,1,,AV_untempted
8/20/21 19:36,8/20/21 19:38,0,73.235.131.220,100,103,1,8/20/21 19:38,R_27jPWrxx2SGuJE4,,,,,38.42070007,-121.3623047,anonymous,EN,2,2,2,1,,2,1,2,,2,,40,4,,AV_untempted
8/20/21 19:36,8/20/21 19:43,0,107.77.215.214,100,371,1,8/20/21 19:43,R_1OvsaKkaFt2xnYf,,,,,28.62210083,-81.3655014,anonymous,EN,2,2,2,,2,2,1,2,,3,,62,8,Associate's Degree,AV_tempted
8/20/21 19:43,8/20/21 19:44,0,76.16.233.95,100,100,1,8/20/21 19:44,R_eQL8LvsFrClxtSx,,,,,41.72950745,-87.83270264,anonymous,EN,2,2,2,2,,2,1,1,,3,,32,3,,AV_untempted
8/20/21 19:52,8/20/21 19:53,0,73.34.5.159,100,71,1,8/20/21 19:53,R_2XgR2mvUdGGbn7Q,,,,,39.66630554,-104.8342972,anonymous,EN,2,2,2,2,,2,1,2,,3,,55,1,,AV_untempted
8/20/21 19:51,8/20/21 19:53,0,67.2.62.9,100,113,1,8/20/21 19:53,R_1NDKPocVXkFqiOp,,,,,40.6486969,-111.9682007,anonymous,EN,2,2,2,,1,2,2,2,,3,,30,4,,AV_tempted
8/20/21 19:51,8/20/21 19:53,0,96.63.189.62,100,145,1,8/20/21 19:53,R_OHgalei6PJMxK6J,,,,,42.47180176,-96.35489655,anonymous,EN,2,2,2,,2,2,3,2,,3,,32,4,,AV_tempted
8/20/21 19:53,8/20/21 19:56,0,70.161.138.50,100,170,1,8/20/21 19:56,R_2SxER7exsPUS98i,,,,,36.73480225,-76.23429871,anonymous,EN,2,2,2,2,,2,1,2,,3,,68,4,,AV_untempted
8/20/21 19:56,8/20/21 19:58,0,173.25.74.230,100,62,1,8/20/21 19:58,R_1PcrskxdLeldXVd,,,,,41.00720215,-95.22609711,anonymous,EN,2,2,2,1,,2,3,2,,3,,28,4,,AV_untempted
8/20/21 19:59,8/20/21 20:02,0,172.58.27.51,100,199,1,8/20/21 20:02,R_1inDI8WpgzVQfjM,,,,,34.04859924,-118.1795959,anonymous,EN,2,2,2,,2,2,2,2,,3,,56,3,,AV_tempted
8/20/21 20:10,8/20/21 20:11,0,76.217.2.210,100,60,1,8/20/21 20:11,R_2dxNKEatqaQeH1g,,,,,34.23599243,-118.5234985,anonymous,EN,2,2,2,,1,2,3,1,,3,,23,4,,AV_tempted
8/20/21 20:16,8/20/21 20:18,0,66.62.151.29,100,118,1,8/20/21 20:18,R_1yMGquEv9ZV57jP,,,,,46.40950012,-116.7868042,anonymous,EN,2,2,2,,1,2,3,2,,3,,25,4,,AV_tempted
8/20/21 20:18,8/20/21 20:18,0,104.36.236.140,100,7,1,8/20/21 20:18,R_238Zy1LD2zodN85,,,,,46.32569885,-119.3067017,anonymous,EN,1,,,,,,,,,,,,,,
8/20/21 20:16,8/20/21 20:19,0,47.42.18.247,100,150,1,8/20/21 20:19,R_3J26XOveiN8CNc4,,,,,34.86270142,-82.31860352,anonymous,EN,2,2,2,2,,2,1,2,,3,,34,4,,AV_untempted
8/20/21 20:18,8/20/21 20:19,0,38.147.232.171,100,54,1,8/20/21 20:19,R_2ZVXe2q53O86qtu,,,,,40.49609375,-105.0001984,anonymous,EN,2,2,2,,2,2,3,1,,2,,23,4,,AV_tempted
8/20/21 20:17,8/20/21 20:19,0,107.127.28.16,100,147,1,8/20/21 20:19,R_1Dqf9c5w4g2khRh,,,,,33.83360291,-84.37969971,anonymous,EN,2,2,2,,2,2,2,1,,3,,25,3,,AV_tempted
8/20/21 20:18,8/20/21 20:19,0,73.154.105.178,100,96,1,8/20/21 20:19,R_1EcJJBbuk96WJ5f,,,,,39.5953064,-79.92289734,anonymous,EN,2,2,2,2,,2,1,2,,3,,31,4,,AV_untempted
8/20/21 20:19,8/20/21 20:20,0,24.102.88.110,100,66,1,8/20/21 20:20,R_22LZtK1FDIzcwlG,,,,,40.77870178,-73.91320038,anonymous,EN,2,2,2,1,,2,1,2,,5,,31,6,,AV_untempted
8/20/21 20:23,8/20/21 20:26,0,72.72.242.4,100,202,1,8/20/21 20:26,R_2dxQGf3eDzHwKln,,,,,40.8973999,-77.77220154,anonymous,EN,2,2,2,,1,2,2,1,,3,,54,4,,AV_tempted
8/20/21 20:24,8/20/21 20:27,0,161.11.160.44,100,149,1,8/20/21 20:27,R_2CH4DhOulBWG4Ln,,,,,42.64529419,-73.76390076,anonymous,EN,2,2,2,2,,3,1,2,,3,,35,4,,AV_untempted
8/20/21 20:28,8/20/21 20:32,0,99.59.38.132,100,233,1,8/20/21 20:32,R_2pQT3Lr2e87b3e6,,,,,42.45930481,-83.22070313,anonymous,EN,2,2,2,1,,2,1,1,,3,,66,5,,AV_untempted
8/20/21 20:31,8/20/21 20:34,0,76.171.64.143,100,164,1,8/20/21 20:34,R_3GuCtnp7lI2wzvZ,,,,,33.81599426,-117.9692001,anonymous,EN,2,2,2,2,,2,1,2,,2,,32,3,,AV_untempted
8/20/21 20:27,8/20/21 20:36,0,74.129.145.100,100,556,1,8/20/21 20:36,R_3PUls0It94XlLFA,,,,,39.26390076,-84.78170013,anonymous,EN,2,2,2,,1,2,3,1,,3,,22,2,,AV_tempted
8/20/21 20:40,8/20/21 20:43,0,99.99.17.152,100,192,1,8/20/21 20:43,R_12RoStJY4qWhOoG,,,,,27.96969604,-80.64859772,anonymous,EN,2,2,2,2,,3,1,1,,3,,56,3,,AV_untempted
8/20/21 20:45,8/20/21 20:46,0,69.244.2.217,100,82,1,8/20/21 20:46,R_1LFl9vKrihXbZD4,,,,,32.33830261,-111.0455017,anonymous,EN,2,2,2,,1,2,1,1,,3,,32,3,,AV_tempted
8/20/21 20:47,8/20/21 20:50,0,99.149.217.113,100,170,1,8/20/21 20:50,R_1QhfLrNJvWJD0s0,,,,,38.81129456,-121.2642975,anonymous,EN,2,2,2,,2,2,2,2,,3,,45,3,,AV_tempted
8/20/21 20:50,8/20/21 20:51,0,162.210.247.155,100,76,1,8/20/21 20:51,R_3HqvRT2keRN5oim,,,,,33.07800293,-97.06729889,anonymous,EN,2,2,2,1,,2,1,2,,3,,23,4,,AV_untempted
8/20/21 20:50,8/20/21 20:51,0,208.180.65.82,100,91,1,8/20/21 20:51,R_1jpqfAnTtsm7sYO,,,,,30.53190613,-96.71759796,anonymous,EN,2,2,2,,1,2,2,2,,4,,31,4,,AV_tempted
8/20/21 20:51,8/20/21 20:52,0,67.246.122.106,100,94,1,8/20/21 20:52,R_1DwhMO5R9pyEGPo,,,,,43.32110596,-76.40339661,anonymous,EN,2,2,2,2,,2,1,4,nonbinary,5,,54,3,,AV_untempted
8/20/21 21:02,8/20/21 21:03,0,71.223.95.245,100,96,1,8/20/21 21:03,R_xlukok8N8vT6ohj,,,,,33.35040283,-111.7819977,anonymous,EN,2,2,2,,1,2,2,1,,3,,38,3,,AV_tempted
8/20/21 21:03,8/20/21 21:04,0,99.101.177.40,100,61,1,8/20/21 21:04,R_3L5coVcYE5BYDos,,,,,42.36669922,-88.09249878,anonymous,EN,2,2,2,1,,2,3,1,,3,,38,1,,AV_untempted
8/20/21 21:10,8/20/21 21:11,0,162.196.139.114,100,58,1,8/20/21 21:11,R_WqeeYLkkCvUm0Bb,,,,,30.24229431,-97.76719666,anonymous,EN,2,2,2,1,,2,1,1,,3,,28,4,,AV_untempted
8/20/21 21:11,8/20/21 21:13,0,99.95.254.23,100,97,1,8/20/21 21:13,R_1OIjNmhtgpU6IBH,,,,,36.20170593,-119.3401947,anonymous,EN,2,2,2,,2,3,2,2,,3,,46,2,,AV_tempted
8/20/21 21:27,8/20/21 21:31,0,69.141.177.194,100,202,1,8/20/21 21:31,R_2WHK7ZcOy0oY3eH,,,,,40.78759766,-74.05999756,anonymous,EN,2,2,2,,2,3,1,2,,3,,53,2,,AV_tempted
8/20/21 21:38,8/20/21 21:38,0,67.7.23.83,100,54,1,8/20/21 21:38,R_40M1pl7rPhFdvYB,,,,,31.75849915,-95.65640259,anonymous,EN,2,2,2,2,,3,3,1,,3,,36,3,,AV_untempted
8/20/21 21:41,8/20/21 21:42,0,72.163.2.244,100,65,1,8/20/21 21:42,R_3qPVG3nVuluhoxF,,,,,32.7796936,-96.80220032,anonymous,EN,2,2,2,1,,2,2,1,,3,,48,4,,AV_untempted
8/20/21 21:51,8/20/21 21:53,0,71.244.103.241,100,126,1,8/20/21 21:53,R_3HojpzbivVisJWz,,,,,40.28840637,-75.34100342,anonymous,EN,2,2,2,,1,2,2,1,,3,,40,3,,AV_tempted
8/20/21 21:52,8/20/21 21:54,0,75.86.70.251,100,112,1,8/20/21 21:54,R_1juDVncv2P1S80n,,,,,44.54580688,-88.10189819,anonymous,EN,2,2,2,,1,2,2,1,,3,,20,2,,AV_tempted
8/20/21 21:50,8/20/21 21:55,0,107.77.206.33,100,303,1,8/20/21 21:55,R_2yrQv5fHPgow0yG,,,,,41.87640381,-87.61329651,anonymous,EN,2,2,2,2,,2,1,2,,1,,71,4,,AV_untempted
8/20/21 21:58,8/20/21 21:59,0,67.247.238.117,100,58,1,8/20/21 21:59,R_1jJxBjesj9U4PLO,,,,,42.98599243,-77.41390228,anonymous,EN,2,2,2,1,,2,1,2,,3,,38,3,,AV_untempted
8/20/21 22:07,8/20/21 22:08,0,71.80.65.143,100,81,1,8/20/21 22:08,R_3JCdh2czZ8pS11r,,,,,35.68539429,-88.82810211,anonymous,EN,2,2,2,,2,2,2,2,,3,,44,1,,AV_tempted
8/20/21 22:07,8/20/21 22:09,0,208.59.188.91,100,112,1,8/20/21 22:09,R_1djjp1ZgboaXXX5,,,,,41.89199829,-87.64160156,anonymous,EN,2,2,2,,1,2,2,2,,3,,32,4,,AV_tempted
8/20/21 22:10,8/20/21 22:11,0,76.26.155.78,100,60,1,8/20/21 22:11,R_a4eoKAaND0idPI5,,,,,39.42340088,-76.77619934,anonymous,EN,2,2,2,1,,3,3,1,,3,,30,5,,AV_untempted
8/20/21 22:18,8/20/21 22:18,0,76.82.79.163,100,6,1,8/20/21 22:18,R_1DTDu2PE4VBNPqR,,,,,33.92120361,-118.142395,anonymous,EN,1,,,,,,,,,,,,,,
8/20/21 22:19,8/20/21 22:20,0,68.185.250.21,100,74,1,8/20/21 22:20,R_12tiI3DBrIMppcB,,,,,33.19389343,-86.79160309,anonymous,EN,2,2,2,,1,2,2,2,,3,,39,3,,AV_tempted
8/20/21 22:21,8/20/21 22:23,0,108.6.55.26,100,97,1,8/20/21 22:23,R_1mwp8DyU08RypHF,,,,,40.78100586,-73.95010376,anonymous,EN,2,2,2,2,,3,1,1,,3,,36,3,,AV_untempted
8/20/21 22:23,8/20/21 22:25,0,107.126.125.97,100,108,1,8/20/21 22:25,R_1o6ZCopdrWIi8bs,,,,,33.31230164,-83.36440277,anonymous,EN,2,2,2,,1,2,3,1,,1,,23,1,,AV_tempted
8/20/21 22:24,8/20/21 22:26,0,24.11.40.213,100,98,1,8/20/21 22:26,R_2TGjHKrZfwWt0ND,,,,,41.16850281,-112.0361023,anonymous,EN,2,2,2,2,,2,1,1,,3,,26,1,,AV_untempted
8/20/21 22:27,8/20/21 22:29,0,71.176.125.245,100,113,1,8/20/21 22:29,R_3GjIusFd7uXNrEg,,,,,43.17230225,-76.10320282,anonymous,EN,2,2,2,,1,2,2,2,,3,,59,5,,AV_tempted
8/20/21 22:32,8/20/21 22:33,0,68.82.38.27,100,48,1,8/20/21 22:33,R_2zr8eZCpiT3mC6U,,,,,39.95199585,-75.18139648,anonymous,EN,2,2,1,,,,,,,,,,,,
8/20/21 22:37,8/20/21 22:37,0,72.49.221.210,100,4,1,8/20/21 22:37,R_2CHycZA3pqom1Pd,,,,,39.07350159,-84.36740112,anonymous,EN,1,,,,,,,,,,,,,,
8/20/21 22:38,8/20/21 22:39,0,173.242.137.216,100,100,1,8/20/21 22:39,R_3JwuMHc5V6m0EM2,,,,,37.85940552,-86.00189972,anonymous,EN,2,2,2,1,,2,3,2,,3,,28,3,,AV_untempted
8/20/21 22:40,8/20/21 22:41,0,173.242.137.216,100,59,1,8/20/21 22:41,R_3ReYsWXclAEwQsc,,,,,37.85940552,-86.00189972,anonymous,EN,2,2,2,,1,3,2,2,,3,,28,3,,AV_tempted
8/20/21 22:39,8/20/21 22:42,0,97.94.182.185,100,132,1,8/20/21 22:42,R_3iKZxbtoUOCf8Op,,,,,33.77119446,-118.145401,anonymous,EN,2,2,2,1,,2,3,2,,3,,36,4,,AV_untempted
8/20/21 22:49,8/20/21 22:51,0,184.155.199.248,100,98,1,8/20/21 22:51,R_3065UUD1Vw9lwyd,,,,,43.5440979,-116.5662003,anonymous,EN,2,2,2,,2,3,2,1,,3,,31,3,,AV_tempted
8/20/21 22:50,8/20/21 22:52,0,74.221.12.141,100,131,1,8/20/21 22:52,R_3g2aoo0jXwF9Jia,,,,,35.31550598,-89.9036026,anonymous,EN,2,2,2,1,,2,3,2,,3,,34,3,,AV_untempted
