StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,av_forced,av_unforced,human_unforced,human_forced,comp1,comp2,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,ses,ses_8_TEXT,FL_9_DO
7/28/21 2:52,7/28/21 2:54,0,72.168.128.180,100,119,1,7/28/21 2:54,R_1eDDlXhqyu29QB6,,,,,42.49890137,-84.08239746,anonymous,EN,2,2,2,,,,1,1,1,2,,3,,33,4,,human_forced
7/28/21 2:54,7/28/21 2:56,0,162.229.226.194,100,110,1,7/28/21 2:56,R_3GrE2m7JO84bf5H,,,,,30.29029846,-81.50920105,anonymous,EN,2,2,2,,,,2,1,1,2,,3,,31,4,,human_forced
7/28/21 2:56,7/28/21 2:57,0,174.19.13.172,100,88,1,7/28/21 2:57,R_1obXO1tfMd5YByb,,,,,35.58909607,-77.34500122,anonymous,EN,2,2,2,,3,,,2,2,2,,3,,37,3,,AV_unforced
7/28/21 2:57,7/28/21 3:00,0,73.138.106.82,100,148,1,7/28/21 3:00,R_1qWiD6p3NUlScZv,,,,,25.86959839,-80.30729675,anonymous,EN,2,2,2,2,,,,2,1,2,,4,,22,4,,AV_forced
7/28/21 2:58,7/28/21 3:00,0,136.226.52.82,100,138,1,7/28/21 3:00,R_1gOpEuNDZ7jpH0u,,,,,38.83180237,-77.28610229,anonymous,EN,2,2,2,,,2,,1,2,1,,3,,42,5,,human_unforced
7/28/21 2:59,7/28/21 3:00,0,73.217.238.46,100,91,1,7/28/21 3:00,R_cHIVazbsqo3b0tj,,,,,39.05180359,-94.40460205,anonymous,EN,2,2,2,,,3,,1,2,2,,3,,53,5,,human_unforced
7/28/21 2:59,7/28/21 3:01,0,50.105.112.53,100,99,1,7/28/21 3:01,R_1K46PlzNEnH3nj5,,,,,43.04150391,-83.0739975,anonymous,EN,2,2,2,1,,,,2,1,1,,3,,71,3,,AV_forced
7/28/21 3:01,7/28/21 3:02,0,98.200.9.162,100,97,1,7/28/21 3:02,R_1EgMGwQyagPfFPK,,,,,29.78050232,-95.51290131,anonymous,EN,2,2,2,,,,1,1,1,2,,3,,30,3,,human_forced
7/28/21 3:01,7/28/21 3:02,0,67.8.155.84,100,113,1,7/28/21 3:02,R_1mPOchxIotrkZtY,,,,,28.0980072,-81.49490356,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/28/21 3:01,7/28/21 3:03,0,161.69.123.10,100,128,1,7/28/21 3:03,R_3jfD13GY93pt8sK,,,,,40.71229553,-74.00679779,anonymous,EN,2,2,2,,1,,,2,2,1,,3,,52,4,,AV_unforced
7/28/21 3:03,7/28/21 3:04,0,173.54.155.105,100,82,1,7/28/21 3:04,R_1mzzgoKMcJ68cSJ,,,,,40.83180237,-74.1210022,anonymous,EN,2,2,2,,2,,,2,1,2,,3,,26,1,,AV_unforced
7/28/21 3:04,7/28/21 3:05,0,172.11.254.55,100,63,1,7/28/21 3:05,R_22AiTEHeY6JkQ7f,,,,,33.52360535,-84.67500305,anonymous,EN,2,2,2,,,,2,1,1,2,,3,,26,5,,human_forced
7/28/21 3:12,7/28/21 3:14,0,75.111.229.20,100,80,1,7/28/21 3:14,R_vUN7sMpFE9gFFYJ,,,,,33.51190186,-101.9316025,anonymous,EN,2,2,2,2,,,,2,1,2,,3,,30,4,,AV_forced
7/28/21 3:14,7/28/21 3:16,0,64.98.123.139,100,96,1,7/28/21 3:16,R_sQXHKjvhmiedzDX,,,,,35.71780396,-78.84279633,anonymous,EN,2,2,2,,,2,,1,2,1,,3,,39,4,,human_unforced
7/28/21 3:20,7/28/21 3:21,0,174.105.251.187,100,91,1,7/28/21 3:21,R_yPag0BUpJa5uLfP,,,,,40.03259277,-82.87989807,anonymous,EN,2,2,2,,2,,,2,2,1,,3,,52,5,,AV_unforced
7/28/21 3:26,7/28/21 3:28,0,73.235.56.122,100,138,1,7/28/21 3:28,R_12Exr8gSQFW1wjt,,,,,36.26820374,-119.8172989,anonymous,EN,2,2,2,,,,1,1,1,1,,3,,69,3,,human_forced
7/28/21 3:29,7/28/21 3:30,0,68.190.169.172,100,70,1,7/28/21 3:30,R_1rjircd6eLsJy2u,,,,,43.0789032,-88.92060089,anonymous,EN,2,2,2,,,2,,1,2,1,,5,,45,3,,human_unforced
7/28/21 3:30,7/28/21 3:31,0,67.184.29.4,100,84,1,7/28/21 3:31,R_3ffcCimXvWoCCqV,,,,,40.56559753,-89.62509918,anonymous,EN,2,2,2,2,,,,2,1,2,,3,,30,4,,AV_forced
7/28/21 3:31,7/28/21 3:34,0,74.104.164.244,100,227,1,7/28/21 3:34,R_308oxtMvpWQdscf,,,,,42.41879272,-71.15570068,anonymous,EN,2,2,2,,,3,,1,2,2,,1,,52,5,,human_unforced
7/28/21 3:35,7/28/21 3:36,0,68.38.153.68,100,73,1,7/28/21 3:36,R_3M69SUIDlEUsQmP,,,,,40.50250244,-86.14620209,anonymous,EN,2,2,2,2,,,,2,1,1,,3,,28,5,,AV_forced
7/28/21 3:37,7/28/21 3:40,0,73.33.20.118,100,153,1,7/28/21 3:40,R_3rHV2CTAv6kukcL,,,,,40.07130432,-74.84490204,anonymous,EN,2,2,2,,2,,,2,2,2,,3,,35,4,,AV_unforced
7/28/21 3:39,7/28/21 3:41,0,24.17.156.121,100,116,1,7/28/21 3:41,R_2abPZ6zUKyFsUQd,,,,,48.69140625,-122.4132996,anonymous,EN,2,2,2,,,,1,1,1,1,,3,,28,3,,human_forced
7/28/21 3:39,7/28/21 3:41,0,24.34.22.231,100,114,1,7/28/21 3:41,R_b4oDD2jc4275j0t,,,,,42.11390686,-72.55079651,anonymous,EN,2,2,2,,,,2,2,1,3,,2,,24,4,,human_forced
7/28/21 3:41,7/28/21 3:45,0,69.59.65.219,100,207,1,7/28/21 3:45,R_2fAGrkHdnw5myc4,,,,,48.31480408,-116.5290985,anonymous,EN,2,2,2,,3,,,2,2,1,,3,,32,3,,AV_unforced
7/28/21 3:44,7/28/21 3:45,0,72.223.51.148,100,40,1,7/28/21 3:45,R_22WC7dfnfqBixZ0,,,,,32.25059509,-110.8840027,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/28/21 3:48,7/28/21 3:49,0,72.204.26.6,100,62,1,7/28/21 3:49,R_2OSWVR80nNmhKKg,,,,,36.09489441,-94.1678009,anonymous,EN,2,2,2,2,,,,2,1,1,,3,,30,4,,AV_forced
7/28/21 3:47,7/28/21 3:49,0,72.223.51.148,100,137,1,7/28/21 3:49,R_3eq0MU2QzMyBSoB,,,,,32.25059509,-110.8840027,anonymous,EN,2,2,2,,,2,,,2,1,,3,,37,5,,human_unforced
7/28/21 3:50,7/28/21 3:52,0,107.184.178.164,100,79,1,7/28/21 3:52,R_22JOOCHLskIFmB2,,,,,33.67480469,-117.908905,anonymous,EN,2,2,2,,,3,,1,2,1,,3,,40,3,,human_unforced
7/28/21 3:50,7/28/21 3:52,0,108.215.76.133,100,108,1,7/28/21 3:52,R_1dNurtnp8gU9yoi,,,,,32.72970581,-96.01239777,anonymous,EN,2,2,2,,2,,,2,2,2,,3,,55,5,,AV_unforced
7/28/21 3:51,7/28/21 3:54,0,104.187.251.131,100,212,1,7/28/21 3:54,R_1OiS1mHp35JMTYW,,,,,32.60850525,-96.8655014,anonymous,EN,2,2,2,,,,1,1,1,1,,4,,38,1,,human_forced
7/28/21 3:54,7/28/21 3:55,0,73.79.229.66,100,47,1,7/28/21 3:55,R_WjSpjWRhpizrNwl,,,,,40.43249512,-79.86299896,anonymous,EN,2,2,2,2,,,,2,1,2,,3,,26,4,,AV_forced
7/28/21 3:55,7/28/21 3:56,0,104.185.63.107,100,58,1,7/28/21 3:56,R_1HpEmpPpCFHtnsc,,,,,31.25799561,-89.80239868,anonymous,EN,2,2,2,,,,2,1,1,2,,3,,34,2,,human_forced
7/28/21 3:55,7/28/21 3:57,0,70.225.13.205,100,126,1,7/28/21 3:57,R_2s0X3sgaKx7pBlC,,,,,36.15150452,-86.79199982,anonymous,EN,2,2,2,2,,,,2,1,1,,4,,26,4,,AV_forced
7/28/21 3:54,7/28/21 3:58,0,99.36.27.182,100,250,1,7/28/21 3:58,R_2VI7UuvfsR4kaim,,,,,30.63330078,-88.15229797,anonymous,EN,2,2,2,,3,,,2,2,2,,3,,27,3,,AV_unforced
7/28/21 4:08,7/28/21 4:09,0,208.117.222.63,100,47,1,7/28/21 4:09,R_x6gDcuQZFRUB281,,,,,30.4855957,-90.09770203,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/28/21 4:11,7/28/21 4:13,0,65.131.26.85,100,108,1,7/28/21 4:13,R_blz1vOeMqIcy46Z,,,,,41.60719299,-109.2279968,anonymous,EN,2,2,2,,,3,,1,2,1,,3,,26,1,,human_unforced
7/28/21 4:14,7/28/21 4:15,0,66.177.31.244,100,55,1,7/28/21 4:15,R_1gijcmO74OZJjhp,,,,,30.2230072,-81.7594986,anonymous,EN,2,2,2,,,,2,1,1,2,,3,,32,3,,human_forced
7/28/21 4:12,7/28/21 4:15,0,24.32.208.126,100,166,1,7/28/21 4:15,R_1HiuW3W9MMev4ad,,,,,33.17939758,-96.95379639,anonymous,EN,2,2,2,,3,,,2,2,1,,1,,29,5,,AV_unforced
7/28/21 4:16,7/28/21 4:16,0,75.175.83.165,100,14,1,7/28/21 4:16,R_2Cm6BwsEdev3qQJ,,,,,30.40260315,-87.6882019,anonymous,EN,1,,,,,,,,,,,,,,,,
7/28/21 4:17,7/28/21 4:19,0,97.113.226.114,100,105,1,7/28/21 4:19,R_1QoaVcVmGdQHJdd,,,,,47.62950134,-122.3164978,anonymous,EN,2,2,2,,,3,,1,1,2,,2,,23,3,,human_unforced
7/28/21 4:18,7/28/21 4:19,0,47.39.131.26,100,56,1,7/28/21 4:19,R_UG91DfZoKciMV7X,,,,,32.51089478,-84.97940063,anonymous,EN,2,2,2,2,,,,2,1,2,,1,,30,1,,AV_forced
7/28/21 4:24,7/28/21 4:27,0,24.16.249.76,100,130,1,7/28/21 4:27,R_1guUn8JuAQZOh4m,,,,,47.23150635,-122.3591995,anonymous,EN,2,2,2,,,3,,1,2,2,,3,,43,3,,human_unforced
7/28/21 4:32,7/28/21 4:32,0,47.187.222.217,100,44,1,7/28/21 4:32,R_20S6lC00gSrv5aT,,,,,33.0809021,-96.72409821,anonymous,EN,2,2,2,,,,2,1,1,1,,3,,26,7,,human_forced
7/28/21 4:46,7/28/21 4:47,0,99.8.134.165,100,69,1,7/28/21 4:47,R_333YSTkPf5gKwlX,,,,,42.97779846,-87.89099884,anonymous,EN,2,2,2,1,,,,2,1,1,,2,,33,4,,AV_forced
7/28/21 4:48,7/28/21 4:50,0,104.48.47.23,100,100,1,7/28/21 4:50,R_2PtiRRHq06VAJAv,,,,,34.69619751,-83.15579987,anonymous,EN,2,2,2,,2,,,2,1,2,,4,,23,2,,AV_unforced
7/28/21 4:55,7/28/21 4:55,0,94.140.9.199,100,14,1,7/28/21 4:55,R_31GJgmAmneujspi,,,,,41.87640381,-87.61329651,anonymous,EN,1,,,,,,,,,,,,,,,,
7/28/21 4:56,7/28/21 4:57,0,71.58.90.56,100,73,1,7/28/21 4:57,R_3rGn46Aqj5Gu5vf,,,,,40.81030273,-77.88800049,anonymous,EN,2,2,2,2,,,,2,1,2,,3,,34,5,,AV_forced
7/28/21 4:55,7/28/21 4:58,0,94.140.9.199,100,127,1,7/28/21 4:58,R_2rODpfJ7d5M24sh,,,,,41.87640381,-87.61329651,anonymous,EN,2,2,2,,2,,,2,2,1,,3,,26,3,,AV_unforced
7/28/21 4:58,7/28/21 5:00,0,104.138.165.123,100,109,1,7/28/21 5:00,R_25Wxp8juozhYnd2,,,,,36.06820679,-80.2928009,anonymous,EN,2,2,2,,,,2,1,1,1,,3,,46,2,,human_forced
7/28/21 5:04,7/28/21 5:06,0,75.149.119.115,100,123,1,7/28/21 5:06,R_1etaD6hVdenCIPH,,,,,32.30459595,-89.96219635,anonymous,EN,2,2,2,,,2,,1,2,1,,1,,32,2,,human_unforced
7/28/21 5:08,7/28/21 5:09,0,24.2.230.104,100,17,1,7/28/21 5:09,R_3PgEt1HNNKhpE34,,,,,41.74879456,-72.61519623,anonymous,EN,1,,,,,,,,,,,,,,,,
7/28/21 5:31,7/28/21 5:33,0,73.223.183.119,100,89,1,7/28/21 5:33,R_RDLSLtGbbeE4l57,,,,,37.44459534,-122.1835022,anonymous,EN,2,2,2,,3,,,2,2,2,,2,,38,5,,AV_unforced
7/28/21 5:33,7/28/21 5:34,0,174.127.166.210,100,93,1,7/28/21 5:34,R_3Jaa6n76RMxat0X,,,,,47.60079956,-122.3247986,anonymous,EN,2,2,2,2,,,,2,1,2,,5,,29,4,,AV_forced
7/28/21 5:40,7/28/21 5:41,0,72.223.111.72,100,81,1,7/28/21 5:41,R_27fcOhASqNPG5ZW,,,,,33.43800354,-111.7117996,anonymous,EN,2,2,2,,,,2,1,1,1,,4,,28,4,,human_forced
7/28/21 6:05,7/28/21 6:06,0,47.229.104.174,100,85,1,7/28/21 6:06,R_1Cgtms7MLZo82Gr,,,,,34.105896,-117.5858994,anonymous,EN,2,2,2,,,3,,1,2,2,,4,,34,5,,human_unforced
7/28/21 6:08,7/28/21 6:12,0,71.219.108.127,100,228,1,7/28/21 6:12,R_3qKmrwm1uvLlaAJ,,,,,36.68829346,-79.86849976,anonymous,EN,2,2,2,,3,,,2,1,2,,3,,65,1,,AV_unforced
7/28/21 6:41,7/28/21 6:43,0,97.120.193.190,100,127,1,7/28/21 6:43,R_27PCeEu3WAyQIj2,,,,,45.48039246,-122.5890961,anonymous,EN,2,2,2,,,,1,1,1,1,,3,,22,4,,human_forced
7/28/21 6:44,7/28/21 6:46,0,67.197.164.219,100,130,1,7/28/21 6:46,R_rqLi3BhRT1HlH6F,,,,,34.9151001,-81.01290131,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/28/21 6:53,7/28/21 6:55,0,67.183.26.100,100,119,1,7/28/21 6:55,R_1meD2MUxDhTwCqG,,,,,47.68589783,-122.2994003,anonymous,EN,2,2,2,1,,,,2,1,2,,5,,35,4,,AV_forced
7/28/21 6:56,7/28/21 6:57,0,172.11.220.144,100,57,1,7/28/21 6:57,R_9BPSnF8N68NfzKF,,,,,39.60620117,-84.16950226,anonymous,EN,2,2,2,,,2,,,2,1,,3,,39,4,,human_unforced
7/28/21 7:03,7/28/21 7:04,0,68.132.101.47,100,61,1,7/28/21 7:04,R_27wCJDstbHotK2Z,,,,,40.75450134,-73.38269806,anonymous,EN,2,2,2,,,,1,1,1,1,,3,,44,4,,human_forced
7/28/21 7:05,7/28/21 7:06,0,159.235.146.118,100,48,1,7/28/21 7:06,R_3qNGrC2wS31SrGH,,,,,32.6414032,-85.37550354,anonymous,EN,2,2,2,2,,,,2,1,1,,3,,25,4,,AV_forced
7/28/21 7:15,7/28/21 7:19,0,108.84.79.184,100,239,1,7/28/21 7:19,R_2SDj54PTk0WO15D,,,,,29.39590454,-98.47609711,anonymous,EN,2,2,2,,2,,,2,2,1,,1,,23,3,,AV_unforced
7/28/21 7:26,7/28/21 7:27,0,73.15.116.26,100,59,1,7/28/21 7:27,R_291dRCupCnMpP8v,,,,,37.92489624,-122.5099945,anonymous,EN,2,2,2,1,,,,2,1,2,,3,,25,5,,AV_forced
7/28/21 7:30,7/28/21 7:32,0,45.130.83.98,100,92,1,7/28/21 7:32,R_3fl7M8P4DHy0miZ,,,,,40.71229553,-74.00679779,anonymous,EN,2,2,2,,,2,,1,2,1,,3,,30,4,,human_unforced
7/28/21 7:51,7/28/21 7:54,0,65.27.1.84,100,185,1,7/28/21 7:54,R_0TfoITzJjEb0RvH,,,,,39.10910034,-84.60820007,anonymous,EN,2,2,2,,1,,,2,2,3,,2,,33,4,,AV_unforced
7/28/21 7:58,7/28/21 7:58,0,172.58.140.69,100,20,1,7/28/21 7:58,R_10VIeqEzswPr5gt,,,,,41.80400085,-87.70700073,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/28/21 7:59,7/28/21 8:00,0,172.79.30.118,100,96,1,7/28/21 8:00,R_20MPFz7BpDm2diw,,,,,36.05270386,-85.01380157,anonymous,EN,2,2,2,,,3,,1,2,2,,3,,33,1,,human_unforced
7/28/21 8:05,7/28/21 8:10,0,73.129.68.67,100,283,1,7/28/21 8:10,R_cRYKwrTKjh792zD,,,,,38.91720581,-77.07089996,anonymous,EN,2,2,2,2,,,,2,1,2,,3,,61,3,,AV_forced
7/28/21 8:20,7/28/21 8:21,0,68.44.198.255,100,74,1,7/28/21 8:21,R_1QlSVggmxIXKt7K,,,,,39.67570496,-86.06939697,anonymous,EN,2,2,2,,,,2,1,1,1,,3,,31,1,,human_forced
7/28/21 8:16,7/28/21 8:24,0,74.90.236.20,100,475,1,7/28/21 8:24,R_A5O0YT89bMpcS0F,,,,,40.63720703,-73.90370178,anonymous,EN,2,2,2,,2,,,2,2,1,,1,,39,3,,AV_unforced
7/28/21 8:27,7/28/21 8:29,0,98.151.192.68,100,141,1,7/28/21 8:29,R_USKC7MX1O2uUPEl,,,,,19.65310669,-155.9797974,anonymous,EN,2,2,2,,,3,,1,2,1,,3,,46,4,,human_unforced
7/28/21 8:38,7/28/21 8:40,0,96.92.98.254,100,85,1,7/28/21 8:40,R_1f7r2ZzpQAA8kB6,,,,,37.77799988,-121.2315979,anonymous,EN,2,2,2,2,,,,2,1,1,,4,,35,2,,AV_forced
7/28/21 8:58,7/28/21 8:59,0,24.144.131.130,100,62,1,7/28/21 8:59,R_Ycv5AyfAYC1UBSV,,,,,41.0453949,-80.04679871,anonymous,EN,2,2,2,,,,1,1,1,2,,3,,45,4,,human_forced
7/28/21 9:01,7/28/21 9:03,0,72.181.88.255,100,87,1,7/28/21 9:03,R_d7tFnBFEGh7JsQ1,,,,,31.76860046,-106.4279022,anonymous,EN,2,2,2,,1,,,2,1,1,,4,,22,1,,AV_unforced
7/28/21 9:07,7/28/21 9:09,0,68.9.126.218,100,109,1,7/28/21 9:09,R_2fiI78LjZFzkyrX,,,,,41.82330322,-71.44100189,anonymous,EN,2,2,2,,,,2,1,1,1,,3,,46,1,,human_forced
7/28/21 9:08,7/28/21 9:10,0,68.55.214.106,100,85,1,7/28/21 9:10,R_1Iiqh62WbcFs3gS,,,,,42.68299866,-83.38800049,anonymous,EN,2,2,2,,3,,,2,2,2,,3,,39,3,,AV_unforced
7/28/21 9:25,7/28/21 9:26,0,71.222.134.11,100,55,1,7/28/21 9:26,R_3L1HeGHTVStPK0O,,,,,41.16220093,-85.47239685,anonymous,EN,1,,,,,,,,,,,,,,,,
7/28/21 9:26,7/28/21 9:30,0,71.222.134.11,100,217,1,7/28/21 9:30,R_2SoZGAusgpaB2lE,,,,,41.16220093,-85.47239685,anonymous,EN,2,2,2,,,1,,1,2,2,,3,,35,3,,human_unforced
7/28/21 9:30,7/28/21 9:31,0,50.83.189.6,100,90,1,7/28/21 9:31,R_1inhtBsrWQNAvkc,,,,,41.53689575,-93.62190247,anonymous,EN,2,2,2,2,,,,2,1,1,,3,,34,3,,AV_forced
7/28/21 9:35,7/28/21 9:36,0,173.217.198.22,100,39,1,7/28/21 9:36,R_3KCKl3EIZAF05mw,,,,,31.28689575,-92.46050262,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/28/21 9:36,7/28/21 9:37,0,67.251.134.68,100,54,1,7/28/21 9:37,R_1g25l8txKYppuRg,,,,,41.61810303,-74.32659912,anonymous,EN,2,2,2,1,,,,2,1,2,,4,,33,3,,AV_forced
7/28/21 9:47,7/28/21 9:51,0,172.91.15.148,100,248,1,7/28/21 9:51,R_3nqJGb1wd8rvLRJ,,,,,34.0881958,-118.3210983,anonymous,EN,2,2,2,,3,,,2,2,3,,2,,38,4,,AV_unforced
7/28/21 9:59,7/28/21 10:01,0,172.58.109.2,100,98,1,7/28/21 10:01,R_3dTlmlteROf0qHe,,,,,32.77670288,-96.80500031,anonymous,EN,2,2,2,,,,1,,1,2,,3,,55,3,,human_forced
7/28/21 10:11,7/28/21 10:13,0,98.110.20.58,100,83,1,7/28/21 10:13,R_1MKjR77PcNpnYIF,,,,,39.37620544,-75.16169739,anonymous,EN,2,2,2,,,1,,1,1,1,,3,,35,1,,human_unforced
7/28/21 10:12,7/28/21 10:13,0,73.110.94.60,100,63,1,7/28/21 10:13,R_29afxINqjRt4xJT,,,,,41.42529297,-87.35649872,anonymous,EN,2,2,2,,2,,,2,2,1,,3,,28,4,,AV_unforced
7/28/21 10:20,7/28/21 10:31,0,191.101.174.46,100,617,1,7/28/21 10:31,R_yqZwUeffDlHqNOh,,,,,40.78759766,-74.05999756,anonymous,EN,2,2,2,,,,1,1,1,2,,3,,38,5,,human_forced
7/28/21 10:55,7/28/21 10:57,0,73.75.160.197,100,109,1,7/28/21 10:57,R_3Dc366RhfanQ1bN,,,,,41.62480164,-85.8391037,anonymous,EN,2,2,2,,,1,,1,1,2,,3,,33,4,,human_unforced
7/28/21 11:27,7/28/21 11:28,0,72.181.247.170,100,28,1,7/28/21 11:28,R_3PKXC7yzDUQq89J,,,,,32.72120667,-96.67649841,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/28/21 11:28,7/28/21 11:28,0,73.106.32.49,100,11,1,7/28/21 11:28,R_2aVnx4kBr2KeKCO,,,,,33.76570129,-84.29509735,anonymous,EN,1,,,,,,,,,,,,,,,,
7/28/21 11:28,7/28/21 11:30,0,73.198.107.228,100,99,1,7/28/21 11:30,R_O3Xx3I7CQ9KRYml,,,,,40.63679504,-74.37270355,anonymous,EN,2,2,2,1,,,,2,1,2,,3,,44,6,,AV_forced
7/28/21 11:29,7/28/21 11:30,0,73.69.182.123,100,82,1,7/28/21 11:30,R_3Gs5Mn085WGzbS8,,,,,42.38220215,-71.42749786,anonymous,EN,2,2,2,,3,,,2,2,1,,3,,49,5,,AV_unforced
7/28/21 11:31,7/28/21 11:33,0,47.40.182.73,100,125,1,7/28/21 11:33,R_11i6LQcxjfbGYFx,,,,,43.40519714,-83.92230225,anonymous,EN,2,2,2,,,,2,1,1,1,,3,,37,3,,human_forced
7/28/21 11:38,7/28/21 11:39,0,66.255.211.127,100,84,1,7/28/21 11:39,R_26ar6isjeUrGstY,,,,,39.79780579,-94.83930206,anonymous,EN,2,2,2,,,3,,1,2,1,,3,,36,6,,human_unforced
7/28/21 11:50,7/28/21 11:51,0,47.227.158.228,100,56,1,7/28/21 11:51,R_1g0CzCMwgWj6xV0,,,,,39.84869385,-86.37819672,anonymous,EN,2,2,2,2,,,,2,1,1,,3,,31,4,,AV_forced
7/28/21 12:04,7/28/21 12:06,0,50.45.134.233,100,140,1,7/28/21 12:06,R_sNWr1prjFhQi4W5,,,,,45.59809875,-123.1818008,anonymous,EN,2,2,2,,,,1,1,1,1,,3,,73,3,,human_forced
7/28/21 12:04,7/28/21 12:06,0,24.241.72.10,100,106,1,7/28/21 12:06,R_2xJpJPI1xLkdDrb,,,,,38.65870667,-90.46099854,anonymous,EN,2,2,2,,3,,,,2,1,,3,,41,4,,AV_unforced
7/28/21 12:08,7/28/21 12:10,0,65.35.94.234,100,94,1,7/28/21 12:10,R_1DBS80B5AQroEnG,,,,,28.01429749,-82.74459839,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/28/21 12:26,7/28/21 12:28,0,8.225.193.20,100,117,1,7/28/21 12:28,R_W0s4Kd9c6nluhSp,,,,,40.11540222,-75.0243988,anonymous,EN,2,2,2,,,2,,,2,2,,1,,35,4,,human_unforced
7/28/21 12:30,7/28/21 12:33,0,92.119.177.86,100,168,1,7/28/21 12:33,R_cwjWnEmwLIPyTxT,,,,,40.71569824,-74,anonymous,EN,2,2,2,2,,,,2,1,1,,1,,29,5,,AV_forced
7/28/21 12:35,7/28/21 12:37,0,73.54.247.9,100,106,1,7/28/21 12:37,R_2vdkBrprRdEvwWE,,,,,33.76550293,-84.64689636,anonymous,EN,2,2,2,,,2,,2,1,2,,1,,34,1,,human_unforced
7/28/21 12:37,7/28/21 12:39,0,98.215.41.214,100,122,1,7/28/21 12:39,R_w7rGips5Mkaljln,,,,,40.47979736,-88.99220276,anonymous,EN,2,2,2,,3,,,2,1,2,,3,,36,4,,AV_unforced
7/28/21 12:52,7/28/21 12:57,0,107.209.110.241,100,257,1,7/28/21 12:57,R_2zwil5DHKZjIL5p,,,,,32.78219604,-97.49690247,anonymous,EN,2,2,2,2,,,,2,1,1,,1,,28,1,,AV_forced
7/28/21 12:54,7/28/21 12:57,0,72.187.171.102,100,148,1,7/28/21 12:57,R_RDhLOpFLDCbVnb3,,,,,27.96110535,-81.93979645,anonymous,EN,2,2,2,2,,,,2,1,2,,3,,40,5,,AV_forced
7/28/21 12:54,7/28/21 12:57,0,69.55.123.94,100,155,1,7/28/21 12:57,R_r3CzhrxCtzT2VX3,,,,,36.17320251,-85.45359802,anonymous,EN,2,2,2,,,,2,1,1,1,,3,,77,5,,human_forced
7/28/21 12:57,7/28/21 12:58,0,99.76.180.248,100,66,1,7/28/21 12:58,R_2uU93COKIN7h24g,,,,,32.75190735,-97.68579865,anonymous,EN,2,2,2,,,,2,1,1,2,,3,,43,5,,human_forced
7/28/21 12:57,7/28/21 12:59,0,172.101.130.149,100,75,1,7/28/21 12:59,R_3prGYVsNYvv5CIU,,,,,43.12339783,-77.73339844,anonymous,EN,2,2,2,,,2,,,1,1,,3,,46,4,,human_unforced
7/28/21 12:59,7/28/21 13:02,0,209.64.125.126,100,176,1,7/28/21 13:02,R_2AHyru5ELizD00T,,,,,29.98989868,-95.52020264,anonymous,EN,2,2,2,,2,,,2,2,2,,3,,59,3,,AV_unforced
7/28/21 13:00,7/28/21 13:02,0,50.81.18.197,100,79,1,7/28/21 13:02,R_PLLn0T7l9mzGABb,,,,,43.32650757,-91.79530334,anonymous,EN,2,2,2,2,,,,2,1,1,,3,,41,4,,AV_forced
7/28/21 13:02,7/28/21 13:03,0,97.116.176.71,100,58,1,7/28/21 13:03,R_Q5FcCeluRTZ9XDH,,,,,44.93989563,-93.25479889,anonymous,EN,2,2,2,,3,,,2,2,1,,3,,35,4,,AV_unforced
7/28/21 13:07,7/28/21 13:09,0,50.234.182.211,100,95,1,7/28/21 13:09,R_3ezxejxJ7CoTwSK,,,,,29.79119873,-95.41819763,anonymous,EN,2,2,2,,,,2,1,1,1,,3,,38,4,,human_forced
7/28/21 13:08,7/28/21 13:09,0,68.14.30.35,100,68,1,7/28/21 13:09,R_u48nHh9zqSe65Lb,,,,,41.96090698,-72.79570007,anonymous,EN,2,2,2,,,2,,1,2,1,,3,,41,4,,human_unforced
7/28/21 13:08,7/28/21 13:09,0,71.230.141.69,100,81,1,7/28/21 13:09,R_6KGqVQMQE0RrFKN,,,,,39.94859314,-75.23390198,anonymous,EN,2,2,2,,,,2,,1,2,,1,,41,5,,human_forced
7/28/21 13:09,7/28/21 13:10,0,64.184.118.158,100,60,1,7/28/21 13:10,R_5nhBHUJhygnvnQ5,,,,,41.34579468,-85.41549683,anonymous,EN,2,2,2,1,,,,2,1,2,,3,,26,3,,AV_forced
7/28/21 13:08,7/28/21 13:11,0,68.134.94.244,100,161,1,7/28/21 13:11,R_TkptBhizxr5593b,,,,,39.38600159,-76.54000092,anonymous,EN,2,2,2,,,2,,1,2,1,,3,,41,1,,human_unforced
7/28/21 13:13,7/28/21 13:14,0,72.87.69.246,100,61,1,7/28/21 13:14,R_3KBerpTWSGBe8n6,,,,,41.97639465,-71.65339661,anonymous,EN,2,2,2,,,,2,1,1,1,,3,,27,7,,human_forced
