StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,att1,att2,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,AC_3_intent_pedestri,AC_4_intent_pedestri,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,AC_3_intent_driver,AC_4_intent_driver,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,AC_3_random_pedestri,AC_4_random_pedestri,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,AC_3_random_driver,AC_4_random_driver,gender,gender_4_TEXT,ethnicity,ethnicity_5_TEXT,age,education,education_9_TEXT,comments,FL_4_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO
7/10/21 17:00,7/10/21 17:04,0,192.182.110.152,100,219,1,7/10/21 17:04,R_24jXuucZmAeZ5eO,,,,,39.13619995,-122.2128983,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,78,76,88,2,1,2,,1,,28,4,,N/a,FL_11,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive
7/10/21 17:02,7/10/21 17:06,0,24.253.137.129,100,269,1,7/10/21 17:06,R_1KezQLfTW6ET0jS,,,,,36.79690552,-76.17970276,anonymous,EN,2,2,,,,,,,,,93,100,100,0,0,0,1,1,,,,,,,,,,,,,,,,,1,,1,,67,3,,no,FL_9,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,
7/10/21 17:04,7/10/21 17:06,0,73.53.7.16,100,120,1,7/10/21 17:06,R_2tm6Ca1B5Wtracu,,,,,47.67329407,-122.3426056,anonymous,EN,2,2,,,,,,,,,,,,,,,,,100,0,100,0,100,100,2,2,,,,,,,,,2,,1,,72,5,,,FL_10,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,,
7/10/21 17:05,7/10/21 17:06,0,166.205.218.101,100,80,1,7/10/21 17:06,R_3PF7Z6mLh9dOMIk,,,,,33.8513031,-84.28700256,anonymous,EN,2,2,,,,,,,,,,,,,,,,,27,27,61,37,65,71,3,2,,,,,,,,,1,,1,,25,4,,No,FL_10,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,
7/10/21 17:04,7/10/21 17:07,0,24.42.239.212,100,123,1,7/10/21 17:07,R_0rmK3EiPOgbfnR7,,,,,32.51089478,-84.97940063,anonymous,EN,2,2,5,100,99,61,97,91,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,57,5,,,FL_8,intentional_pedestri|blame_noah|blame_robocar|blame_robodrive,intentional_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,,,,,,
7/10/21 17:06,7/10/21 17:07,0,108.224.149.226,100,75,1,7/10/21 17:07,R_UxYupiQ0KZPJTgd,,,,,25.70339966,-80.29270172,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,50,100,100,50,50,2,1,2,,1,,18,4,,,FL_11,,,,,,,random_driver|blame_noah|blame_robocar|blame_robodrive,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive
7/10/21 17:06,7/10/21 17:08,0,73.244.104.17,100,86,1,7/10/21 17:08,R_3DvXbPjkCKNwxaw,,,,,26.01679993,-80.15370178,anonymous,EN,2,2,,,,,,,,,98,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,1,,3,,27,5,,,FL_9,,,intentional_driver|blame_robodrive|blame_robocar|blame_noah,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,
7/10/21 17:04,7/10/21 17:08,0,72.71.175.5,100,221,1,7/10/21 17:08,R_1gTJlcosXpyvWHW,,,,,39.35290527,-76.57430267,anonymous,EN,2,2,90,10,75,100,85,60,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,66,6,,"If it's a self-driving car, would there even be a driver to protect? Could the self-driving car have chosen to ""kill"" itself instead of the pedestrian, thus saving a human life?",FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,,,
7/10/21 17:07,7/10/21 17:09,0,75.68.138.46,100,135,1,7/10/21 17:09,R_3p40zGjr9Bs26An,,,,,42.81919861,-72.02230072,anonymous,EN,2,2,40,0,100,40,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,36,4,,,FL_8,intentional_pedestri|blame_robodrive|blame_robocar|blame_noah,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,,,
7/10/21 17:07,7/10/21 17:10,0,68.111.243.35,100,188,1,7/10/21 17:10,R_2zOai8OKfAq0dGR,,,,,32.79159546,-116.9710007,anonymous,EN,2,2,,,,,,,,,,,,,,,,,50,100,100,0,0,0,1,2,,,,,,,,,1,,1,,66,6,,No,FL_10,,,,,random_pedestri|blame_noah|blame_robodrive|blame_robocar,random_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,,
7/10/21 17:08,7/10/21 17:10,0,108.28.27.76,100,122,1,7/10/21 17:10,R_2UgzUOLZg4uYCw4,,,,,39.03700256,-77.04119873,anonymous,EN,2,2,,,,,,,,,0,100,100,80,50,0,1,1,,,,,,,,,,,,,,,,,1,,3,,19,4,,,FL_9,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,
7/10/21 17:08,7/10/21 17:10,0,50.82.234.75,100,111,1,7/10/21 17:10,R_22oef3rbeW2N73l,,,,,44.30470276,-96.78710175,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,80,0,0,2,1,2,,1,,35,5,,,FL_11,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive
7/10/21 17:09,7/10/21 17:11,0,108.35.88.205,100,69,1,7/10/21 17:11,R_27JQHQfbm7V8bZQ,,,,,40.70210266,-74.4048996,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,75,17,15,53,49,30,2,1,1,,1,,23,5,,,FL_11,,,,,,,random_driver|blame_noah|blame_robodrive|blame_robocar,random_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive
7/10/21 17:10,7/10/21 17:11,0,68.134.57.131,100,90,1,7/10/21 17:11,R_DpINkHVgPDDEqNr,,,,,39.47990417,-76.29550171,anonymous,EN,2,2,,,,,,,,,70,10,79,50,31,36,1,1,,,,,,,,,,,,,,,,,2,,1,,42,5,,,FL_9,,,intentional_driver|blame_robocar|blame_noah|blame_robodrive,intentional_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive,,,,
7/10/21 17:09,7/10/21 17:12,0,173.30.77.166,100,168,1,7/10/21 17:12,R_1P1bqrHJYQywvuh,,,,,41.95039368,-91.68969727,anonymous,EN,2,2,,,,,,,,,,,,,,,,,72,81,81,93,93,92,2,2,,,,,,,,,2,,1,,69,4,,,FL_10,,,,,random_pedestri|blame_robodrive|blame_robocar|blame_noah,random_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,
7/10/21 17:10,7/10/21 17:12,0,68.134.9.254,100,133,1,7/10/21 17:12,R_2UfTTNK08qTHc2q,,,,,39.21240234,-76.87760162,anonymous,EN,2,2,50,50,50,60,50,50,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,40,6,,no,FL_8,intentional_pedestri|blame_robocar|blame_robodrive|blame_noah,intentional_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,,,,,,
7/10/21 17:10,7/10/21 17:13,0,47.205.251.69,100,124,1,7/10/21 17:13,R_XvlwiudzoBELpxD,,,,,28.01669312,-82.1359024,anonymous,EN,2,2,0,0,50,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,35,5,,n/a,FL_8,intentional_pedestri|blame_noah|blame_robodrive|blame_robocar,intentional_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,,,
7/10/21 17:09,7/10/21 17:13,0,98.186.33.207,100,209,1,7/10/21 17:13,R_3PSJ5hJcEAX6vnR,,,,,37.62750244,-97.35590363,anonymous,EN,2,2,,,,,,,,,50,79,80,85,76,54,1,1,,,,,,,,,,,,,,,,,1,,1,,34,5,,N/A,FL_9,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive,,,,
7/10/21 17:12,7/10/21 17:13,0,24.254.61.20,100,92,1,7/10/21 17:13,R_2zSkb1qStKIydGm,,,,,30.65510559,-91.13659668,anonymous,EN,2,2,,,,,,,,,,,,,,,,,39,96,97,95,96,29,2,2,,,,,,,,,2,,3,,32,5,,,FL_10,,,,,random_pedestri|blame_noah|blame_robodrive|blame_robocar,random_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,,
7/10/21 17:12,7/10/21 17:14,0,67.175.197.13,100,113,1,7/10/21 17:14,R_3MngTnmZLUnTEK3,,,,,42.16430664,-88.31240082,anonymous,EN,2,2,,,,,,,,,,,,,,,,,40,0,60,10,10,40,2,2,,,,,,,,,1,,1,,48,6,,,FL_10,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,
7/10/21 17:12,7/10/21 17:14,0,66.30.72.150,100,148,1,7/10/21 17:14,R_2CV96Amr0gsEZQq,,,,,42.20500183,-72.62760162,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,70,100,100,100,91,50,2,1,1,,1,,47,4,,you were lazy enough to buy a robo car instead of driving you were lazy enough not to know it would kill you. You have a lot of the blame to share,FL_11,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive
7/10/21 17:13,7/10/21 17:14,0,100.14.92.131,100,76,1,7/10/21 17:14,R_2TXmy37yj8wJSm1,,,,,39.94439697,-75.58750153,anonymous,EN,2,2,,,,,,,,,,,,,,,,,70,75,50,50,40,38,2,2,,,,,,,,,1,,1,,21,4,,,FL_10,,,,,random_pedestri|blame_robodrive|blame_noah|blame_robocar,random_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,,
7/10/21 17:13,7/10/21 17:14,0,70.161.133.74,100,111,1,7/10/21 17:14,R_29nMNcDGqIpDo5I,,,,,36.73480225,-76.23429871,anonymous,EN,2,2,100,100,100,100,100,100,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,64,4,,,FL_8,intentional_pedestri|blame_noah|blame_robocar|blame_robodrive,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,,,
7/10/21 17:13,7/10/21 17:15,0,208.58.94.183,100,125,1,7/10/21 17:15,R_2VsvoRp1sLUcctA,,,,,38.99940491,-77.03359985,anonymous,EN,2,2,,,,,,,,,8,85,82,38,29,22,1,1,,,,,,,,,,,,,,,,,1,,2,,41,6,,,FL_9,,,intentional_driver|blame_noah|blame_robodrive|blame_robocar,intentional_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,
7/10/21 17:13,7/10/21 17:15,0,68.103.215.120,100,142,1,7/10/21 17:15,R_1FfyBvZbHrOGeTP,,,,,38.39360046,-98.78029633,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,98,2,4,50,50,50,2,1,2,,1,,60,4,,,FL_11,,,,,,,random_driver|blame_noah|blame_robocar|blame_robodrive,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive
7/10/21 17:14,7/10/21 17:16,0,24.121.145.172,100,86,1,7/10/21 17:16,R_2uC7eR77zC1XR7P,,,,,37.50140381,-118.4048004,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,40,70,85,75,30,50,2,1,1,,3,,29,2,,,FL_11,,,,,,,random_driver|blame_robodrive|blame_robocar|blame_noah,random_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive
7/10/21 17:15,7/10/21 17:16,0,73.106.109.240,100,86,1,7/10/21 17:16,R_XuYeMbnpijcDmAV,,,,,33.69920349,-84.74780273,anonymous,EN,2,2,100,100,100,100,100,100,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,68,5,,,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,,,
7/10/21 17:16,7/10/21 17:18,0,71.12.213.120,100,114,1,7/10/21 17:18,R_20VF4Zw0CtFEer7,,,,,34.72340393,-82.46510315,anonymous,EN,2,2,10,50,100,100,100,100,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,50,4,,,FL_8,intentional_pedestri|blame_noah|blame_robocar|blame_robodrive,intentional_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,,,,,,
7/10/21 17:15,7/10/21 17:18,0,73.228.222.128,100,198,1,7/10/21 17:18,R_33d27fz6nq7Fjmc,,,,,45.04350281,-93.48269653,anonymous,EN,2,2,,,,,,,,,0,70,85,100,90,80,1,1,,,,,,,,,,,,,,,,,1,,3,,33,5,,,FL_9,,,intentional_driver|blame_noah|blame_robodrive|blame_robocar,intentional_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,
7/10/21 17:15,7/10/21 17:18,0,107.126.81.253,100,159,1,7/10/21 17:18,R_vOXvsPyU7v8QR7H,,,,,37.75100708,-97.8219986,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,100,100,100,100,100,1,1,1,,1,,43,3,,none,FL_11,,,,,,,random_driver|blame_noah|blame_robodrive|blame_robocar,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive
7/10/21 17:17,7/10/21 17:19,0,24.51.198.90,100,119,1,7/10/21 17:19,R_1JCS4R8UWkb60AZ,,,,,26.11680603,-80.42990112,anonymous,EN,2,2,,,,,,,,,,,,,,,,,5,100,85,40,72,20,2,2,,,,,,,,,2,,3,,31,4,,,FL_10,,,,,random_pedestri|blame_noah|blame_robocar|blame_robodrive,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,,
7/10/21 17:17,7/10/21 17:19,0,24.113.244.82,100,122,1,7/10/21 17:19,R_QhoXyrcUnom7BNn,,,,,47.66209412,-122.6981049,anonymous,EN,2,2,,,,,,,,,75,100,100,100,100,100,1,1,,,,,,,,,,,,,,,,,1,,3,,27,6,,,FL_9,,,intentional_driver|blame_robocar|blame_noah|blame_robodrive,intentional_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,,,,
7/10/21 17:17,7/10/21 17:20,0,74.72.156.172,100,139,1,7/10/21 17:20,R_2e562Nw5Iy6I93S,,,,,40.72790527,-73.99659729,anonymous,EN,2,2,,,,,,,,,,,,,,,,,60,55,100,60,56,52,2,2,,,,,,,,,1,,1,,26,5,,None to add,FL_10,,,,,random_pedestri|blame_noah|blame_robodrive|blame_robocar,random_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,,
7/10/21 17:18,7/10/21 17:20,0,162.197.205.115,100,123,1,7/10/21 17:20,R_2CBwMfitgbEXgJ3,,,,,39.79229736,-85.97810364,anonymous,EN,2,2,75,90,100,80,70,95,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,19,4,,,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,,,
7/10/21 17:17,7/10/21 17:20,0,174.107.225.143,100,165,1,7/10/21 17:20,R_vSq17BeSp872vyp,,,,,33.91329956,-80.35870361,anonymous,EN,2,2,,,,,,,,,0,100,100,100,100,100,1,1,,,,,,,,,,,,,,,,,2,,1,,30,5,,,FL_9,,,intentional_driver|blame_robodrive|blame_noah|blame_robocar,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,
7/10/21 17:20,7/10/21 17:21,0,24.155.205.70,100,88,1,7/10/21 17:21,R_W0Zq9Byhbhpne9j,,,,,27.67759705,-97.36509705,anonymous,EN,2,2,,,,,,,,,95,3,6,4,3,3,3,3,,,,,,,,,,,,,,,,,2,,1,,43,6,,,FL_9,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,
7/10/21 17:19,7/10/21 17:21,0,40.131.29.163,100,132,1,7/10/21 17:21,R_2e4213UdR1qc83C,,,,,37.46029663,-86.32489777,anonymous,EN,2,2,50,82,82,9,51,93,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,20,4,,,FL_8,intentional_pedestri|blame_noah|blame_robodrive|blame_robocar,intentional_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,,,,,,
7/10/21 17:18,7/10/21 17:21,0,174.215.150.177,100,215,1,7/10/21 17:21,R_2PhfrHy9oku2iGw,,,,,33.73109436,-85.1309967,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,25,100,75,85,89,2,1,2,,2,,29,4,,,FL_11,,,,,,,random_driver|blame_robocar|blame_noah|blame_robodrive,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive
7/10/21 17:21,7/10/21 17:22,0,71.79.104.150,100,47,1,7/10/21 17:22,R_2CZFLV3qMbxDcYQ,,,,,40.26449585,-82.85040283,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,86,37,23,26,37,64,2,3,1,,2,,19,4,,,FL_11,,,,,,,random_driver|blame_robodrive|blame_noah|blame_robocar,random_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive
7/10/21 17:21,7/10/21 17:23,0,24.104.229.51,100,71,1,7/10/21 17:23,R_1mDf43oqxaUbQr3,,,,,40.69940186,-73.88829803,anonymous,EN,2,2,,,,,,,,,0,75,75,71,60,60,1,1,,,,,,,,,,,,,,,,,1,,1,,23,5,,,FL_9,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,
7/10/21 17:19,7/10/21 17:24,0,65.34.168.107,100,308,1,7/10/21 17:24,R_2b13aCOsgUlGeq1,,,,,26.61129761,-80.17430115,anonymous,EN,2,2,,,,,,,,,,,,,,,,,50,82,82,50,50,50,2,2,,,,,,,,,1,,1,,56,5,,how can something be fortuitous if programed?,FL_10,,,,,random_pedestri|blame_robodrive|blame_robocar|blame_noah,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,
7/10/21 17:22,7/10/21 17:24,0,74.69.83.253,100,131,1,7/10/21 17:24,R_3PZzVhzbKljy7LA,,,,,43.16610718,-77.55549622,anonymous,EN,2,2,40,40,41,55,29,9,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,27,7,,,FL_8,intentional_pedestri|blame_robodrive|blame_robocar|blame_noah,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,,,
7/10/21 17:23,7/10/21 17:25,0,98.117.94.98,100,110,1,7/10/21 17:25,R_3eej1U910NWZSLz,,,,,37.58050537,-77.52089691,anonymous,EN,2,2,,,,,,,,,30,60,80,50,50,50,1,1,,,,,,,,,,,,,,,,,2,,1,,26,5,,,FL_9,,,intentional_driver|blame_robodrive|blame_noah|blame_robocar,intentional_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive,,,,
7/10/21 17:23,7/10/21 17:25,0,68.36.4.167,100,109,1,7/10/21 17:25,R_u9g0A8CXjYw4BKp,,,,,42.84159851,-84.58170319,anonymous,EN,2,2,,,,,,,,,,,,,,,,,29,81,71,28,22,9,2,2,,,,,,,,,2,,1,,41,5,,,FL_10,,,,,random_pedestri|blame_robodrive|blame_noah|blame_robocar,random_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,,
7/10/21 17:18,7/10/21 17:25,0,47.195.250.104,100,417,1,7/10/21 17:25,R_3PRKqZUSvic6R9x,,,,,27.4066925,-82.53140259,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,50,0,50,0,0,0,2,1,2,,1,,53,4,,"I answered assuming I knew about the random possibility when I bought the car.  However, for me it would be helpful to have that clarified.  ",FL_11,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive
7/10/21 17:19,7/10/21 17:26,0,76.14.195.178,100,413,1,7/10/21 17:26,R_2aDd3MOSqxkISoO,,,,,44.98800659,-122.6143036,anonymous,EN,2,2,,,,,,,,,,,,,,,,,50,24,77,50,50,51,2,2,,,,,,,,,1,,1,,70,8,,"It's absurd to program a car randomly in the fashion described. Who would ever produce, buy, or drive such a vehicle? Why not program the car to react based on probability: which action is likely to cause the least amount injury to the fewest number of people? ",FL_10,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,
7/10/21 17:24,7/10/21 17:27,0,47.145.12.190,100,127,1,7/10/21 17:27,R_p0M6gwnojQIMDq9,,,,,33.66470337,-117.1743011,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,49,0,51,10,0,0,2,1,1,,1,,40,4,,,FL_11,,,,,,,random_driver|blame_robodrive|blame_noah|blame_robocar,random_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive
7/10/21 17:24,7/10/21 17:27,0,172.97.20.168,100,207,1,7/10/21 17:27,R_xa6INtaixCltMfD,,,,,37.73249817,-83.02980042,anonymous,EN,2,2,71,70,71,63,29,63,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,27,2,,,FL_8,intentional_pedestri|blame_robocar|blame_robodrive|blame_noah,intentional_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,,,,,,
7/10/21 17:25,7/10/21 17:28,0,68.185.134.148,100,175,1,7/10/21 17:28,R_bHMAPwYtAlIrkul,,,,,35.13659668,-84.84950256,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,51,80,80,65,50,60,2,1,2,,3,,40,5,,,FL_11,,,,,,,random_driver|blame_robodrive|blame_robocar|blame_noah,random_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive
7/10/21 17:26,7/10/21 17:29,0,68.32.62.151,100,137,1,7/10/21 17:29,R_3PMFftTR18KzsY5,,,,,42.64419556,-82.89849854,anonymous,EN,2,2,,,,,,,,,0,0,100,0,0,0,1,1,,,,,,,,,,,,,,,,,1,,1,,58,2,,,FL_9,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,
7/10/21 17:28,7/10/21 17:30,0,68.118.161.36,100,77,1,7/10/21 17:30,R_r74IN4wdkfjP8S5,,,,,45.59989929,-121.1871033,anonymous,EN,2,2,,,,,,,,,,,,,,,,,65,84,85,51,79,60,2,2,,,,,,,,,2,,4,,23,2,,,FL_10,,,,,random_pedestri|blame_robodrive|blame_noah|blame_robocar,random_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,,
7/10/21 17:27,7/10/21 17:31,0,73.145.10.14,100,209,1,7/10/21 17:31,R_2RTU54uWxjO9L89,,,,,42.6678009,-83.29170227,anonymous,EN,2,2,71,0,29,20,69,35,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,70,5,,No comments at this time.,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,,,
7/10/21 17:29,7/10/21 17:31,0,98.39.155.33,100,132,1,7/10/21 17:31,R_3F4o3Jpn7poRhjY,,,,,29.87379456,-95.52330017,anonymous,EN,2,2,,,,,,,,,,,,,,,,,0,100,67,100,0,85,2,2,,,,,,,,,2,,1,,37,4,,No,FL_10,,,,,random_pedestri|blame_robodrive|blame_noah|blame_robocar,random_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,
7/10/21 17:29,7/10/21 17:32,0,68.195.142.96,100,181,1,7/10/21 17:32,R_1Qg67wBDN3PgOTy,,,,,41.04289246,-74.10040283,anonymous,EN,2,2,20,20,20,10,10,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,74,7,,,FL_8,intentional_pedestri|blame_noah|blame_robocar|blame_robodrive,intentional_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,,,
7/10/21 17:34,7/10/21 17:35,0,24.214.249.219,100,62,1,7/10/21 17:35,R_2VIpKQBGdBO6wOw,,,,,32.354599,-86.26290131,anonymous,EN,2,2,,,,,,,,,60,20,100,90,90,50,1,1,,,,,,,,,,,,,,,,,1,,3,,26,8,,,FL_9,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,
7/10/21 17:32,7/10/21 17:35,0,108.5.230.203,100,184,1,7/10/21 17:35,R_2zNPSAh51bHWo9P,,,,,40.84849548,-74.03569794,anonymous,EN,2,2,60,80,90,60,70,65,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,46,5,,,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,,,
7/10/21 17:33,7/10/21 17:35,0,71.31.4.62,100,88,1,7/10/21 17:35,R_Zrhf4hyWGugiQTv,,,,,37.15310669,-84.09860229,anonymous,EN,2,2,,,,,,,,,,,,,,,,,92,57,60,60,30,23,2,2,,,,,,,,,2,,1,,49,3,,,FL_10,,,,,random_pedestri|blame_robodrive|blame_noah|blame_robocar,random_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,
7/10/21 17:33,7/10/21 17:35,0,107.127.53.57,100,124,1,7/10/21 17:35,R_1hXcbdHNBXN6ZWR,,,,,36.91990662,-86.43920135,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,54,25,100,0,0,0,2,1,2,,1,,21,4,,,FL_11,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive
7/10/21 17:34,7/10/21 17:35,0,174.68.168.243,100,91,1,7/10/21 17:35,R_2z5APfPCe60BXSv,,,,,36.102005,-115.1446991,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,10,45,0,0,0,2,1,4,Genderfluid,1,,22,5,,,FL_11,,,,,,,random_driver|blame_robocar|blame_noah|blame_robodrive,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive
7/10/21 17:33,7/10/21 17:36,0,68.116.228.148,100,188,1,7/10/21 17:36,R_1FezyxMLHXdv8ds,,,,,40.75740051,-99.14080048,anonymous,EN,2,2,,,,,,,,,,,,,,,,,100,100,100,100,100,100,2,2,,,,,,,,,2,,1,,62,5,,,FL_10,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,,
