StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,TP_unforced,fp_unforced,tp_forced,fp_forced,comp1,comp2,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,ses,ses_8_TEXT,FL_9_DO
7/24/21 4:29,7/24/21 4:31,0,216.213.71.37,100,95,1,7/24/21 4:31,R_2CCwlqSup3UbMd3,,,,,43.6204071,-96.94139862,anonymous,EN,2,2,2,2,,,,1,2,2,,3,,29,3,,TP_unforced
7/24/21 4:30,7/24/21 4:31,0,72.202.5.71,100,57,1,7/24/21 4:31,R_3EN2T1NRqI4dyLX,,,,,36.00210571,-115.1470032,anonymous,EN,2,2,2,,,,2,,1,1,,4,,26,3,,FP_forced
7/24/21 4:29,7/24/21 4:31,0,207.237.200.215,100,135,1,7/24/21 4:31,R_zbObllkzeWtwQNP,,,,,42.00959778,-87.69280243,anonymous,EN,2,2,2,3,,,,1,2,2,,2,,24,5,,TP_unforced
7/24/21 4:27,7/24/21 4:31,0,74.221.178.228,100,265,1,7/24/21 4:31,R_1HoDudRXeeq4DZO,,,,,35.07659912,-85.31140137,anonymous,EN,2,2,2,,3,,,2,2,2,,3,,44,1,,FP_unforced
7/24/21 4:31,7/24/21 4:37,0,107.199.142.14,100,319,1,7/24/21 4:37,R_3PierJrxmvZ5Q7X,,,,,41.39570618,-81.81569672,anonymous,EN,2,2,2,,1,,,,2,1,,1,,28,1,,FP_unforced
7/24/21 4:38,7/24/21 4:40,0,76.184.27.34,100,91,1,7/24/21 4:40,R_1LYJ8klUEIvhZpw,,,,,32.78160095,-97.08280182,anonymous,EN,2,2,2,,,1,,,1,1,,3,,31,3,,TP_forced
7/24/21 4:45,7/24/21 4:46,0,72.198.92.77,100,115,1,7/24/21 4:46,R_2pQZGxn3dTvKWSx,,,,,35.62109375,-97.47570038,anonymous,EN,2,2,2,,,,1,2,1,2,,3,,27,5,,FP_forced
7/24/21 4:44,7/24/21 4:47,0,71.178.11.173,100,173,1,7/24/21 4:47,R_2qCY9UrdiLADGCL,,,,,39.01570129,-77.00849915,anonymous,EN,2,2,2,2,,,,1,2,1,,2,,54,3,,TP_unforced
7/24/21 4:50,7/24/21 4:52,0,47.42.235.173,100,161,1,7/24/21 4:52,R_3M5uZij6kAUWXh1,,,,,35.84559631,-83.53919983,anonymous,EN,2,2,2,,,1,,1,1,2,,3,,46,1,,TP_forced
7/24/21 4:53,7/24/21 4:53,0,184.90.244.44,100,38,1,7/24/21 4:53,R_10Oin0eXe4LUe6O,,,,,28.14039612,-80.65139771,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 4:57,7/24/21 4:58,0,104.35.119.191,100,82,1,7/24/21 4:58,R_3Rxtbe6fHpPOGuZ,,,,,34.167099,-118.5373001,anonymous,EN,2,2,2,1,,,,1,2,1,,3,,30,3,,TP_unforced
7/24/21 4:56,7/24/21 5:00,0,75.75.41.37,100,215,1,7/24/21 5:00,R_1gv7UuLnForfW2O,,,,,37.38250732,-79.2181015,anonymous,EN,2,2,2,,3,,,2,2,2,,3,,55,5,,FP_unforced
7/24/21 5:04,7/24/21 5:06,0,96.252.125.9,100,109,1,7/24/21 5:06,R_Owmj9Wc3kygK5Hz,,,,,42.34910583,-71.54309845,anonymous,EN,2,2,2,,,1,,1,1,1,,3,,61,7,,TP_forced
7/24/21 5:06,7/24/21 5:08,0,174.250.28.9,100,80,1,7/24/21 5:08,R_85I4SUhFqw16ae5,,,,,37.75100708,-97.8219986,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 5:09,7/24/21 5:09,8,174.250.28.9,100,13,1,7/24/21 5:09,R_2sbujJTCMfKkIc1,,,,,37.75100708,-97.8219986,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 5:15,7/24/21 5:17,0,199.233.249.180,100,103,1,7/24/21 5:17,R_3R3kFkD1A36Ivux,,,,,43.70739746,-92.57219696,anonymous,EN,2,2,2,,,,1,2,1,2,,3,,29,2,,FP_forced
7/24/21 5:17,7/24/21 5:18,0,173.23.218.123,100,35,1,7/24/21 5:18,R_11dR6eX3lCjD67u,,,,,41.49429321,-90.50009918,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 5:20,7/24/21 5:22,0,174.82.212.82,100,98,1,7/24/21 5:22,R_XXOWbuaamjKNStr,,,,,43.77459717,-88.43759918,anonymous,EN,2,2,2,,2,,,2,2,2,,3,,35,5,,FP_unforced
7/24/21 5:20,7/24/21 5:23,0,174.87.10.78,100,148,1,7/24/21 5:23,R_2VEAqLC5GVlHB3l,,,,,35.12590027,-117.9654007,anonymous,EN,2,2,2,,,,2,,1,1,,3,,43,3,,FP_forced
7/24/21 5:22,7/24/21 5:24,0,50.82.123.85,100,119,1,7/24/21 5:24,R_33CqPiz1dR66HRn,,,,,41.49429321,-90.50009918,anonymous,EN,2,2,2,,,1,,1,1,2,,3,,45,3,,TP_forced
7/24/21 5:24,7/24/21 5:26,0,71.238.69.13,100,95,1,7/24/21 5:26,R_sNiKoVxdnkUsOCl,,,,,45.48869324,-122.5091019,anonymous,EN,2,2,2,,3,,,,2,1,,3,,35,4,,FP_unforced
7/24/21 5:27,7/24/21 5:31,0,174.247.240.122,100,273,1,7/24/21 5:31,R_3pmactXTjYyuNsi,,,,,35.73449707,-91.19960022,anonymous,EN,2,2,2,3,,,,1,2,2,,3,,37,1,,TP_unforced
7/24/21 5:33,7/24/21 5:34,0,73.183.148.177,100,71,1,7/24/21 5:34,R_2qfpIYjJcroF1nZ,,,,,30.12939453,-95.42379761,anonymous,EN,2,2,2,,,,2,2,1,1,,3,,32,4,,FP_forced
7/24/21 5:33,7/24/21 5:34,0,72.80.171.206,100,107,1,7/24/21 5:34,R_1EXUZkZ1VoLCmkM,,,,,40.74290466,-73.93920135,anonymous,EN,2,2,2,,,1,,1,1,2,,2,,32,4,,TP_forced
7/24/21 5:38,7/24/21 5:39,0,73.162.50.19,100,85,1,7/24/21 5:39,R_2YVu8scmbDtr6sw,,,,,37.58900452,-122.0460968,anonymous,EN,2,2,2,3,,,,,2,1,,3,,23,3,,TP_unforced
7/24/21 5:40,7/24/21 5:42,0,191.96.97.58,100,110,1,7/24/21 5:42,R_3JmUMvHbI0qHDKD,,,,,41.87640381,-87.61329651,anonymous,EN,2,2,2,,3,,,2,2,1,,1,,36,4,,FP_unforced
7/24/21 5:43,7/24/21 5:44,0,70.19.60.75,100,92,1,7/24/21 5:44,R_1FP4jz22VNAyLFw,,,,,41.27090454,-73.68569946,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 5:42,7/24/21 5:45,0,72.183.5.165,100,197,1,7/24/21 5:45,R_2bVR9UlLrd7XyMK,,,,,26.16499329,-97.98919678,anonymous,EN,2,2,2,,1,,,,2,2,,4,,22,4,,FP_unforced
7/24/21 5:42,7/24/21 5:46,0,108.184.186.242,100,215,1,7/24/21 5:46,R_295NCx9VWZbuCFy,,,,,34.10910034,-117.7126007,anonymous,EN,2,2,2,,,,1,2,1,2,,4,,32,3,,FP_forced
7/24/21 5:49,7/24/21 5:51,0,24.119.212.69,100,110,1,7/24/21 5:51,R_2Y4jEXsa2hoVJcs,,,,,35.32400513,-106.7098999,anonymous,EN,2,2,2,,,1,,1,1,2,,3,,34,4,,TP_forced
7/24/21 5:52,7/24/21 5:55,0,172.125.185.139,100,154,1,7/24/21 5:55,R_3kB5b4UlXGHbSYN,,,,,25.75740051,-80.40390015,anonymous,EN,2,2,2,3,,,,1,2,2,,4,,67,4,,TP_unforced
7/24/21 5:55,7/24/21 5:58,0,99.120.101.23,100,166,1,7/24/21 5:58,R_2VsbMBSCGi6Bbn5,,,,,32.67730713,-117.047699,anonymous,EN,2,2,2,,1,,,2,2,1,,2,,21,3,,FP_unforced
7/24/21 5:58,7/24/21 5:59,0,47.153.81.106,100,95,1,7/24/21 5:59,R_3nO4Onvzlc4lfql,,,,,34.04299927,-117.7556,anonymous,EN,2,2,2,2,,,,1,2,2,,2,,37,4,,TP_unforced
7/24/21 6:01,7/24/21 6:03,0,68.118.73.218,100,101,1,7/24/21 6:03,R_330YYQeF8eua4wQ,,,,,44.64790344,-124.050705,anonymous,EN,2,2,2,,,,2,,1,1,,3,,59,4,,FP_forced
7/24/21 6:03,7/24/21 6:04,0,63.238.131.178,100,59,1,7/24/21 6:04,R_eKBxrNfawGB9tKh,,,,,41.26089478,-110.9630966,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 6:07,7/24/21 6:08,0,47.24.28.196,100,100,1,7/24/21 6:08,R_239KdKH3N4HUwhP,,,,,32.63380432,-96.90840149,anonymous,EN,2,2,2,,,1,,1,1,2,,3,,32,3,,TP_forced
7/24/21 6:14,7/24/21 6:16,0,73.109.31.102,100,65,1,7/24/21 6:16,R_1pYGHm0uN76TizT,,,,,47.5460968,-122.3722992,anonymous,EN,2,2,2,,2,,,,2,1,,3,,42,3,,FP_unforced
7/24/21 6:17,7/24/21 6:18,0,173.171.106.99,100,55,1,7/24/21 6:18,R_3qNzRksEanhwmdC,,,,,28.19509888,-81.60620117,anonymous,EN,2,2,2,,,2,,1,1,1,,3,,52,1,,TP_forced
7/24/21 6:16,7/24/21 6:21,0,96.27.98.21,100,328,1,7/24/21 6:21,R_1eK9G8b24CoSBjL,,,,,39.93910217,-83.04740143,anonymous,EN,2,2,2,2,,,,1,1,1,,1,,35,4,,TP_unforced
7/24/21 6:18,7/24/21 6:23,0,50.40.103.24,100,316,1,7/24/21 6:23,R_2QVS4Ig59rwhNZz,,,,,39.93789673,-88.80560303,anonymous,EN,2,2,2,,,,2,,1,2,,3,,38,4,,FP_forced
7/24/21 6:21,7/24/21 6:24,0,99.69.15.106,100,136,1,7/24/21 6:24,R_RJKc86ceJhXW8hP,,,,,36.20170593,-119.3401947,anonymous,EN,2,2,2,3,,,,1,2,2,,5,,30,4,,TP_unforced
7/24/21 6:20,7/24/21 6:25,0,73.220.49.238,100,266,1,7/24/21 6:25,R_2frNwuM3cIRDmf0,,,,,38.40629578,-121.4286957,anonymous,EN,2,2,2,,,,2,,1,2,,3,,47,4,,FP_forced
7/24/21 6:22,7/24/21 6:25,0,107.242.125.6,100,169,1,7/24/21 6:25,R_3CUUbt2blBf71nE,,,,,32.72549438,-96.62329865,anonymous,EN,2,2,2,,3,,,2,1,2,,5,,36,4,,FP_unforced
7/24/21 6:23,7/24/21 6:26,0,70.171.118.241,100,141,1,7/24/21 6:26,R_233MmMYGh3WqFzr,,,,,29.94810486,-90.20700073,anonymous,EN,2,2,2,,,2,,1,1,2,,3,,30,2,,TP_forced
7/24/21 6:26,7/24/21 6:27,0,73.241.63.46,100,85,1,7/24/21 6:27,R_2AGAY4u5YhqAC5y,,,,,37.97599792,-122.3358994,anonymous,EN,2,2,2,,,,2,,1,2,,3,,27,5,,FP_forced
7/24/21 6:28,7/24/21 6:28,0,47.188.194.237,100,3,1,7/24/21 6:28,R_2tDKY7XO5HZ0Wid,,,,,33.01759338,-96.99259949,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 6:28,7/24/21 6:29,0,47.188.194.237,100,68,1,7/24/21 6:29,R_T0IwzIgKb1ytrBT,,,,,33.01759338,-96.99259949,anonymous,EN,2,2,2,,3,,,2,2,1,,3,,,1,,FP_unforced
7/24/21 6:28,7/24/21 6:30,0,174.82.149.253,100,113,1,7/24/21 6:30,R_3g7774AJNhGrNu5,,,,,43.77459717,-88.43759918,anonymous,EN,2,2,2,,,2,,1,1,1,,3,,63,5,,TP_forced
7/24/21 6:29,7/24/21 6:30,0,184.101.219.29,100,85,1,7/24/21 6:30,R_1nUclWFjPeH3qK2,,,,,33.5092926,-112.0562973,anonymous,EN,2,2,2,3,,,,1,1,1,,3,,27,3,,TP_unforced
7/24/21 6:31,7/24/21 6:32,0,162.203.157.208,100,70,1,7/24/21 6:32,R_3gUfK60ErEWmcMu,,,,,33.95710754,-118.3621979,anonymous,EN,2,2,2,,,,2,2,1,2,,1,,37,7,,FP_forced
7/24/21 6:48,7/24/21 6:51,0,74.75.87.223,100,150,1,7/24/21 6:51,R_1DU3dH18696mplc,,,,,42.96299744,-72.29290009,anonymous,EN,2,2,2,,2,,,1,2,2,,3,,35,1,,FP_unforced
7/24/21 7:01,7/24/21 7:02,0,199.102.122.29,100,85,1,7/24/21 7:02,R_2cutUFtfmcc5hEv,,,,,40.36579895,-105.5141983,anonymous,EN,2,2,2,3,,,,1,,2,,3,,46,5,,TP_unforced
7/24/21 7:06,7/24/21 7:07,0,173.62.35.104,100,58,1,7/24/21 7:07,R_1KlteHyGZe2LfDH,,,,,41.59770203,-73.88950348,anonymous,EN,2,2,2,,,2,,1,1,1,,3,,57,5,,TP_forced
7/24/21 7:07,7/24/21 7:09,0,68.82.143.120,100,114,1,7/24/21 7:09,R_2YP9W2iOnBDMvXH,,,,,39.98280334,-75.82389832,anonymous,EN,2,2,2,,,,1,,1,1,,3,,45,4,,FP_forced
7/24/21 7:23,7/24/21 7:25,0,47.6.76.168,100,128,1,7/24/21 7:25,R_3P6at5Lvee0Ubma,,,,,33.96870422,-118.0370026,anonymous,EN,2,2,2,3,,,,1,1,1,,4,,23,3,,TP_unforced
7/24/21 7:22,7/24/21 7:30,0,68.193.1.95,100,513,1,7/24/21 7:30,R_2XgoX49TJ65wbiW,,,,,40.8730011,-73.82330322,anonymous,EN,2,2,2,,1,,,,1,1,,6,More than two races,50,4,,FP_unforced
7/24/21 7:41,7/24/21 7:43,0,73.133.218.86,100,87,1,7/24/21 7:43,R_1dzCQdkZ7BGTHvP,,,,,38.88650513,-77.0911026,anonymous,EN,2,2,2,,,2,,1,1,2,,3,,25,4,,TP_forced
7/24/21 7:54,7/24/21 7:56,0,100.8.213.161,100,121,1,7/24/21 7:56,R_DAyQ8eMkPEL7abD,,,,,40.74240112,-74.03250122,anonymous,EN,2,2,2,3,,,,1,2,2,,3,,23,4,,TP_unforced
7/24/21 7:59,7/24/21 8:02,0,108.195.189.32,100,177,1,7/24/21 8:02,R_1M0Xt7ue3TmIXSp,,,,,38.91299438,-121.0845947,anonymous,EN,2,2,2,,,2,,1,1,2,,3,,66,3,,TP_forced
7/24/21 8:05,7/24/21 8:07,0,134.215.183.33,100,112,1,7/24/21 8:07,R_1ogUsBaKsrrsACf,,,,,30.79679871,-81.70510101,anonymous,EN,2,2,2,,2,,,2,2,1,,3,,33,4,,FP_unforced
7/24/21 8:13,7/24/21 8:14,0,75.80.106.159,100,63,1,7/24/21 8:14,R_2SjJmMwM9eFSD4C,,,,,32.84249878,-117.2483978,anonymous,EN,2,2,2,,,,1,2,1,2,,2,,21,3,,FP_forced
7/24/21 8:18,7/24/21 8:18,0,47.20.43.63,100,4,1,7/24/21 8:18,R_1NySM89XZW1uXXr,,,,,40.87309265,-73.87259674,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 8:35,7/24/21 8:37,0,73.67.141.104,100,99,1,7/24/21 8:37,R_1Fs6bKhc9Mvr9NQ,,,,,45.54960632,-122.5043945,anonymous,EN,2,2,2,,,,1,,1,2,,3,,39,4,,FP_forced
7/24/21 8:38,7/24/21 8:40,0,185.226.144.92,100,111,1,7/24/21 8:40,R_2qrVtY2K68OCrWW,,,,,40.71229553,-74.00679779,anonymous,EN,2,2,2,3,,,,,2,1,,3,,35,6,,TP_unforced
7/24/21 8:39,7/24/21 8:44,0,174.109.119.64,100,285,1,7/24/21 8:44,R_QnBstmZayIRNduN,,,,,36.02290344,-78.9464035,anonymous,EN,2,2,2,,,1,,1,1,2,,2,,29,6,,TP_forced
7/24/21 8:54,7/24/21 8:57,0,69.218.236.72,100,163,1,7/24/21 8:57,R_10AUlDAUJcmAVkR,,,,,29.69250488,-95.36299896,anonymous,EN,2,2,2,3,,,,1,2,2,,3,,65,4,,TP_unforced
7/24/21 9:01,7/24/21 9:03,0,68.228.38.98,100,99,1,7/24/21 9:03,R_1Qc2nJU7qNMqreG,,,,,32.21299744,-110.8279037,anonymous,EN,2,2,2,,,,2,,1,1,,3,,60,2,,FP_forced
7/24/21 9:09,7/24/21 9:11,0,68.57.190.57,100,105,1,7/24/21 9:11,R_2QJtCMAzaU4PDlQ,,,,,30.17089844,-85.57959747,anonymous,EN,2,2,2,,3,,,2,2,2,,3,,57,3,,FP_unforced
7/24/21 9:26,7/24/21 9:27,0,73.36.173.229,100,57,1,7/24/21 9:27,R_3nciYGSH00ZU46U,,,,,41.80180359,-87.59929657,anonymous,EN,2,2,2,1,,,,2,2,2,,3,,23,4,,TP_unforced
7/24/21 9:38,7/24/21 9:40,0,75.133.46.230,100,85,1,7/24/21 9:40,R_1Lh4ErecJsLsiTr,,,,,44.2808075,-84.22489929,anonymous,EN,2,2,2,,,,2,,1,1,,3,,26,3,,FP_forced
7/24/21 9:45,7/24/21 9:47,0,98.41.6.252,100,165,1,7/24/21 9:47,R_25ROVEF1ZzLAwny,,,,,38.76800537,-121.3348999,anonymous,EN,2,2,2,,,2,,1,1,2,,1,,48,5,,TP_forced
7/24/21 9:47,7/24/21 9:49,0,172.56.44.61,100,145,1,7/24/21 9:49,R_eCz2FkveL0L6B9L,,,,,21.33279419,-158.0180969,anonymous,EN,2,2,2,3,,,,1,1,2,,5,,24,1,,TP_unforced
7/24/21 9:52,7/24/21 9:53,0,107.77.245.9,100,61,1,7/24/21 9:53,R_2WwMWxY1vaAkFkv,,,,,30.37730408,-97.70999908,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 10:09,7/24/21 10:11,0,73.156.39.65,100,97,1,7/24/21 10:11,R_enhdUNkIuj5hqh3,,,,,26.73460388,-81.84490204,anonymous,EN,2,2,2,,3,,,,2,1,,3,,46,4,,FP_unforced
7/24/21 10:19,7/24/21 10:20,0,104.156.123.131,100,102,1,7/24/21 10:20,R_27rOqulkOGzGSLH,,,,,37.35549927,-82.67700195,anonymous,EN,2,2,2,,,1,,1,1,2,,3,,31,4,,TP_forced
7/24/21 10:56,7/24/21 10:57,0,136.32.22.100,100,44,1,7/24/21 10:57,R_1cV8yjTiVc6YHdp,,,,,38.99490356,-94.36519623,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 10:57,7/24/21 10:59,0,216.49.32.66,100,101,1,7/24/21 10:59,R_su2IedHH3r0qGE9,,,,,41.09590149,-75.11959839,anonymous,EN,2,2,2,,,,2,2,1,1,,3,,35,5,,FP_forced
7/24/21 10:58,7/24/21 11:00,0,70.175.81.211,100,87,1,7/24/21 11:00,R_cHGp4Zs6hNypDKV,,,,,33.59170532,-112.1130981,anonymous,EN,2,2,2,3,,,,1,2,2,,3,,37,3,,TP_unforced
7/24/21 11:20,7/24/21 11:22,0,75.11.48.52,100,139,1,7/24/21 11:22,R_3suyABv2C9ubMzG,,,,,29.79780579,-90.80970001,anonymous,EN,2,2,2,,,1,,1,1,4,genderqueer,3,,58,3,,TP_forced
7/24/21 11:24,7/24/21 11:26,0,107.77.241.4,100,75,1,7/24/21 11:26,R_3lAfRvMRw6x3nHV,,,,,36.167099,-86.78610229,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 11:31,7/24/21 11:34,0,24.211.254.124,100,160,1,7/24/21 11:34,R_rrpKClQts0MoCJP,,,,,35.78019714,-78.48609924,anonymous,EN,2,2,2,,3,,,,2,2,,3,,51,4,,FP_unforced
7/24/21 11:41,7/24/21 11:43,0,173.17.150.235,100,82,1,7/24/21 11:43,R_u7K3zfCPP0Kapdn,,,,,30.89360046,-83.32350159,anonymous,EN,2,2,2,,,,2,2,1,2,,3,,35,4,,FP_forced
7/24/21 11:45,7/24/21 11:50,0,172.58.19.56,100,267,1,7/24/21 11:50,R_2Ea9ZT4du1qBvI1,,,,,33.83580017,-117.9062958,anonymous,EN,2,2,2,,,2,,1,1,2,,3,,42,4,,TP_forced
7/24/21 11:50,7/24/21 11:52,0,172.58.203.35,100,140,1,7/24/21 11:52,R_3Rg7ww0qXkbmA08,,,,,39.99429321,-75.11810303,anonymous,EN,2,2,2,,3,,,2,2,1,,3,,37,2,,FP_unforced
7/24/21 11:58,7/24/21 11:58,0,68.44.67.251,100,41,1,7/24/21 11:58,R_1LXMeMobvKGXFMH,,,,,40.25320435,-85.67120361,anonymous,EN,2,1,2,,,,,,,,,,,,,,
7/24/21 12:01,7/24/21 12:02,0,174.100.13.184,100,57,1,7/24/21 12:02,R_1jDIimMwJ1D4Vrb,,,,,42.07530212,-80.06710052,anonymous,EN,2,2,2,,,,2,,1,2,,3,,36,4,,FP_forced
7/24/21 12:00,7/24/21 12:02,0,67.253.201.215,100,77,1,7/24/21 12:02,R_2uHEiYTonuPMqgX,,,,,43.21380615,-77.45749664,anonymous,EN,2,2,2,3,,,,1,2,2,,3,,60,4,,TP_unforced
7/24/21 12:02,7/24/21 12:03,0,75.69.16.40,100,93,1,7/24/21 12:03,R_vc89igMTa4y0bQd,,,,,43.97990417,-69.93640137,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 12:14,7/24/21 12:15,0,65.131.157.186,100,94,1,7/24/21 12:15,R_1rv0WlBpZNt84NS,,,,,42.50590515,-96.42759705,anonymous,EN,2,2,2,2,,,,1,2,2,,3,,43,5,,TP_unforced
7/24/21 12:18,7/24/21 12:20,0,71.47.171.104,100,88,1,7/24/21 12:20,R_3sbhWezKIYKUiUT,,,,,28.45379639,-81.4673996,anonymous,EN,2,2,2,,3,,,,2,2,,3,,61,4,,FP_unforced
7/24/21 12:24,7/24/21 12:26,0,97.95.51.4,100,67,1,7/24/21 12:26,R_3Gs5EFuzflKUxdr,,,,,43.77459717,-88.43759918,anonymous,EN,2,2,2,,,2,,1,1,1,,3,,68,1,,TP_forced
7/24/21 12:29,7/24/21 12:38,0,24.33.144.232,100,546,1,7/24/21 12:38,R_3ewZScvZV3COKeo,,,,,39.02349854,-84.20829773,anonymous,EN,2,2,2,,,,1,2,1,2,,3,,43,4,,FP_forced
7/24/21 12:40,7/24/21 12:41,0,198.245.44.200,100,47,1,7/24/21 12:41,R_agg7AmTQPLfikg1,,,,,34.311203,-93.18769836,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 12:41,7/24/21 12:43,0,74.75.7.41,100,107,1,7/24/21 12:43,R_2bNq9DQvGucKQlo,,,,,44.09379578,-70.23680115,anonymous,EN,2,2,2,,,1,,1,1,2,,3,,49,3,,TP_forced
7/24/21 12:42,7/24/21 12:46,0,69.246.131.180,100,227,1,7/24/21 12:46,R_3hGishyMWdEMhAt,,,,,30.21080017,-84.32050323,anonymous,EN,2,2,2,2,,,,1,2,2,,1,,50,5,,TP_unforced
7/24/21 13:01,7/24/21 13:01,0,73.114.240.148,100,5,1,7/24/21 13:01,R_AbRPBNG1Pc8EMff,,,,,42.45320129,-71.14279938,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 13:01,7/24/21 13:02,0,72.49.221.210,100,6,1,7/24/21 13:02,R_3fIP1Bi5QV73LQT,,,,,39.07350159,-84.36740112,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 13:00,7/24/21 13:02,0,99.114.130.109,100,118,1,7/24/21 13:02,R_31BLaBW5QZ2sBmX,,,,,30.39579773,-81.68930054,anonymous,EN,2,2,2,,,,2,,1,1,,1,,44,3,,FP_forced
7/24/21 13:03,7/24/21 13:04,0,99.99.137.72,100,76,1,7/24/21 13:04,R_umJeKXBfsWjuKWJ,,,,,26.71800232,-80.09889984,anonymous,EN,2,2,2,,1,,,2,2,1,,2,,32,6,,FP_unforced
7/24/21 13:03,7/24/21 13:05,0,173.30.165.170,100,70,1,7/24/21 13:05,R_8c76JJ3YyYAF0XL,,,,,40.82719421,-84.93659973,anonymous,EN,2,2,2,,,1,,1,1,1,,3,,65,4,,TP_forced
7/24/21 13:08,7/24/21 13:09,0,68.41.119.130,100,78,1,7/24/21 13:09,R_1LTpNmftdFmqvc2,,,,,42.25320435,-84.38770294,anonymous,EN,2,2,2,,,,2,,1,2,,3,,27,5,,FP_forced
7/24/21 13:10,7/24/21 13:11,0,162.155.236.206,100,73,1,7/24/21 13:11,R_SCdgRpaA8Fm1qjT,,,,,41.56959534,-81.20960236,anonymous,EN,2,2,2,,3,,,2,2,2,,3,,65,4,,FP_unforced
7/24/21 13:13,7/24/21 13:15,0,107.5.54.11,100,132,1,7/24/21 13:15,R_8IIhf7O2B4uVVvP,,,,,42.64259338,-84.52210236,anonymous,EN,2,2,2,3,,,,1,2,1,,3,,41,2,,TP_unforced
7/24/21 13:15,7/24/21 13:17,0,76.179.12.85,100,138,1,7/24/21 13:17,R_2fDI0sWhhKcc2yr,,,,,43.52400208,-70.38899994,anonymous,EN,2,2,2,3,,,,1,2,2,,3,,63,4,,TP_unforced
7/24/21 13:17,7/24/21 13:20,0,73.214.75.221,100,182,1,7/24/21 13:20,R_1Id5L2Co4r7y0Zz,,,,,40.39259338,-79.90519714,anonymous,EN,2,2,2,,,,1,2,1,2,,3,,61,1,,FP_forced
7/24/21 13:20,7/24/21 13:20,0,73.246.233.26,100,16,1,7/24/21 13:20,R_Uxq508F2pe0q9DH,,,,,41.56359863,-88.21569824,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 13:20,7/24/21 13:20,0,108.24.131.88,100,20,1,7/24/21 13:20,R_1FE7j6gl52flK1P,,,,,39.88400269,-74.9720993,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 13:19,7/24/21 13:20,0,24.167.174.235,100,71,1,7/24/21 13:20,R_3fJlKOjLV5DRtYt,,,,,36.06170654,-79.82389832,anonymous,EN,2,2,2,,,2,,1,1,1,,3,,67,3,,TP_forced
7/24/21 13:20,7/24/21 13:20,0,104.162.163.136,100,4,1,7/24/21 13:20,R_2zhwcCd7Tj9QF41,,,,,40.72599792,-73.84799957,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 13:20,7/24/21 13:21,0,174.206.226.12,100,93,1,7/24/21 13:22,R_3kjfTZV7GBDVjXh,,,,,40.74180603,-74.22360229,anonymous,EN,2,2,2,,3,,,,2,2,,3,,30,4,,FP_unforced
7/24/21 13:20,7/24/21 13:22,0,97.80.79.21,100,72,1,7/24/21 13:22,R_SH9smofKuxUPzHP,,,,,30.51780701,-92.08779907,anonymous,EN,2,2,2,,2,,,,2,2,,4,,32,4,,FP_unforced
7/24/21 13:22,7/24/21 13:24,0,73.161.247.123,100,111,1,7/24/21 13:24,R_2dF7QwAHZW1lhPF,,,,,42.64559937,-83.35630035,anonymous,EN,2,2,2,1,,,,1,2,1,,3,,53,4,,TP_unforced
7/24/21 13:23,7/24/21 13:25,0,208.107.46.3,100,95,1,7/24/21 13:25,R_afO5626qv29U1xv,,,,,48.22610474,-101.2974014,anonymous,EN,2,2,2,,,2,,1,1,2,,3,,46,1,,TP_forced
7/24/21 13:24,7/24/21 13:26,0,66.232.240.200,100,103,1,7/24/21 13:26,R_1ClMe1yiv2wyNen,,,,,41.36250305,-72.04489899,anonymous,EN,2,2,2,,,,1,,1,2,,3,,38,5,,FP_forced
7/24/21 13:26,7/24/21 13:28,0,24.198.155.37,100,102,1,7/24/21 13:28,R_1DSd9wNeNlvevTI,,,,,43.72720337,-71.39450073,anonymous,EN,2,2,2,,,,2,2,1,1,,3,,58,1,,FP_forced
7/24/21 13:26,7/24/21 13:28,0,69.248.158.138,100,144,1,7/24/21 13:28,R_32RrVFKrhsLOixb,,,,,40.12350464,-74.80259705,anonymous,EN,2,2,2,,,2,,1,1,2,,3,,70,5,,TP_forced
